Date,Location,Hum,Hum5,Hum10,Hum15,Hum20,Hum25,Hum30,Raf,Raf5,Raf10,Raf15,Raf20,Raf25,Raf30,RfD,RfD5,RfD10,RfD15,RfD20,RfD25,RfD30,Tav,Tav5,Tav10,Tav15,Tav20,Tav25,Tav30,Tmi,Tmi5,Tmi10,Tmi15,Tmi20,Tmi25,Tmi30,Tmx,Tmx5,Tmx10,Tmx15,Tmx20,Tmx25,Tmx30,LandUse,Mosq
2011.5.5,YeongDeungPo/Park,35.9,311.7,633.4,917.1,1182,1396.6,1626.9,0,82.5,90,112,115.5,116.5,126,0,0,4,5,6,6,8,18.3,59.8,119,175.1,230.7,287.3,330.4,13.1,52.4,93.7,130.8,168.6,203.1,231.7,24.4,96.6,174.3,255.2,340.3,423.5,484.9,1,0
2011.5.6,YeongDeungPo/Park,63.3,254,608.3,903.7,1140.8,1377.1,1631.7,1.5,0,90,112,115.5,115.5,126,1,1,4,6,7,7,8,16.2,78.1,125.6,182,236.1,294.2,337.7,14.2,54.1,99.8,137.8,172,207.3,239.3,18.7,105.6,182.2,262.1,344.8,432.1,492.4,1,0
2011.5.7,YeongDeungPo/Park,80.6,242.4,589.6,934.6,1177.8,1407.8,1605.7,3.5,1.5,88.5,113.5,117,117,118,1,2,4,6,8,8,9,15.3,81.2,130.9,183.9,240,299.5,343.7,12.2,58.1,104.3,143.3,179.1,214.8,244.6,22.6,107.7,189,262.3,344.8,435,499.7,1,0
2011.5.8,YeongDeungPo/Park,56.1,265.4,595.9,931.3,1208.6,1450.3,1630.4,0,5,89.5,95,120.5,120.5,121.5,0,2,4,6,7,8,9,17.7,81.7,134.4,189.6,242.8,304.6,347,11.5,61.4,107.4,147,183.1,222,248.8,24.2,109,196.5,269.7,348.3,441.6,504.2,1,0
2011.5.9,YeongDeungPo/Park,78.8,277.4,595,927.8,1194.6,1462.3,1632.5,3,5,89.5,95,117,120.5,121.5,1,3,4,7,8,9,9,19.3,83.9,141.2,196.8,253.3,310.8,354.8,14.7,61,111.1,151.7,188.6,226.9,254.1,23.3,112.3,205.4,279.1,361.4,448.7,513.4,1,0
2011.5.10,YeongDeungPo/Park,89.3,314.7,626.4,948.1,1231.8,1496.7,1655.9,4,8,90.5,98,120,123.5,123.5,1,4,4,8,9,10,10,17.2,86.8,146.6,205.8,261.9,317.5,362.7,15.1,65.7,118.1,159.4,196.5,234.3,259.9,19.3,113.2,209.8,287.5,368.4,453.5,520.9,1,0
2011.5.11,YeongDeungPo/Park,74.6,368.1,622.1,976.4,1271.8,1508.9,1712.6,17,12,12,102,124,127.5,127.5,1,4,5,8,10,11,11,17.4,85.7,163.8,211.3,267.7,321.8,369,14.5,67.7,121.8,167.5,205.5,239.7,268.3,20.8,108.1,213.7,290.3,370.2,452.9,524.4,1,0
2011.5.12,YeongDeungPo/Park,64,379.4,621.8,969,1314,1557.2,1749.1,0,27.5,29,116,141,144.5,144.5,0,3,5,7,9,11,11,16.4,86.9,168.1,217.8,270.8,326.9,376.2,11.7,68,126.1,172.3,211.3,247.1,277.8,21.5,110.2,217.9,299.2,372.5,455,529.2,1,0
2011.5.13,YeongDeungPo/Park,56.5,362.8,628.2,958.7,1294.1,1571.4,1769,0,24,29,113.5,119,144.5,144.5,0,3,5,7,9,10,11,14.4,88,169.7,222.4,277.6,330.8,381.1,10.6,67.5,128.9,174.9,214.5,250.6,282.9,19.5,109.1,218.1,305.6,378.8,457.4,533.6,1,0
2011.5.14,YeongDeungPo/Park,39.8,363.2,640.6,958.2,1291,1557.8,1781.1,0,24,29,113.5,119,141,144.5,0,2,5,6,9,10,11,17.1,84.7,168.6,225.9,281.5,338,382.9,12.2,66.6,127.6,177.7,218.3,255.2,286.2,22.8,104.4,216.7,309.8,383.5,465.8,534.6,1,0
2011.5.15,YeongDeungPo/Park,50,324.2,638.9,950.6,1272.3,1556,1743.8,0,21,29,111.5,119,141,144.5,0,1,5,5,9,10,11,17.6,82.5,169.3,229.1,288.3,344.4,387.1,13.1,64.1,129.8,182.2,223.5,260.6,288.7,23.8,103.9,217.1,313.7,391.4,472.3,537.5,1,0
2011.5.16,YeongDeungPo/Park,48.4,284.9,653,907,1261.3,1556.7,1767.5,0,17,29,29,119,141,144.5,0,0,4,5,8,10,11,16.5,82.9,168.6,246.7,294.2,350.6,392.4,10.9,62.1,129.8,183.9,229.6,267.6,294.7,22.4,108.4,216.5,322.1,398.7,478.6,542.6,1,0
2011.5.25,YeongDeungPo/Park,41.4,317.5,552.6,876.8,1191.5,1503.2,1763.9,0,13.5,13.5,34.5,42.5,125,132.5,0,1,2,3,7,7,10,23,92.8,186.2,268.7,355.5,415.3,462.8,17.6,70.5,137.8,201.9,267.6,320,354.3,28.1,118.3,237.7,341.6,454.8,551.4,612.6,1,12
2011.5.26,YeongDeungPo/Park,47.9,269.1,544,828.9,1197,1451,1723.3,0,1,13.5,30.5,42.5,42.5,129.5,0,0,2,2,6,7,9,20.8,98,191.6,274.5,360.2,438.3,474.9,17.4,72.3,142.3,204.4,272.1,326.2,362.2,24.6,125.7,242,350.4,458.5,564.1,628.8,1,12
2011.6.1,YeongDeungPo/Park,76.9,250,481.9,793.5,1052.2,1431.6,1616.4,20,3.5,3.5,17,17,44.5,46,1,2,2,4,4,7,9,18.2,108.8,212.3,304.7,386.7,473.6,540,15.2,83.3,160.2,232.1,290.6,358.6,407.8,22,136.4,267.8,380.6,490.6,600.8,687.2,1,54
2011.6.2,YeongDeungPo/Park,73.6,273.4,501,835,1065.1,1427.9,1649.2,0,23.5,23.5,37,37,61,66,0,2,2,4,4,7,9,18.9,106.7,212.6,305.4,388.5,476.5,542.7,15.3,82.9,163.9,235.9,294.1,361.6,411.1,24.6,133.4,265.8,379.8,491.1,600.2,688.3,1,11
2011.6.3,YeongDeungPo/Park,67,299,529.3,867.7,1082.2,1445.4,1681.3,0,23.5,23.5,37,37,61,66,0,2,2,4,4,6,9,19.1,103.1,211.4,303.4,393,477.7,545.2,14.2,82.6,162.9,237.6,298.8,365.4,416.4,25.1,129.9,264.1,378.5,496.2,600.6,690.5,1,9
2011.6.4,YeongDeungPo/Park,76.8,325.6,556.8,874.3,1109.4,1433.6,1712.4,0.5,23.5,23.5,37,37,58,66,1,3,3,4,5,6,9,18.7,98.2,208.8,301.6,395,477.5,546,16.3,78.1,163,233.5,300.8,364.9,417.5,23.9,124.1,260.8,379.1,498.5,602.4,691.2,1,9
2011.6.5,YeongDeungPo/Park,62.6,360.8,592.2,861.3,1136.2,1421.1,1725.9,0,24,24,25,37.5,54.5,65,0,2,3,3,5,5,8,20.3,94.2,204.5,302.5,396.1,479,548.5,16.1,77.1,161.7,234,304,366.1,419.6,26.8,119.9,256.6,382.3,498.6,607,696.4,1,17
2011.6.6,YeongDeungPo/Park,50.5,356.9,606.9,838.8,1150.4,1409.1,1707.9,0,20.5,24,24,37.5,37.5,61.5,0,1,3,3,5,5,8,20.9,95.2,204,307.5,399.9,481.9,553.5,14.3,77.1,160.4,237.3,309.2,367.7,423.5,27.3,122.4,258.8,390.2,503,613,700.6,1,0
2011.6.7,YeongDeungPo/Park,45.8,330.5,603.9,831.5,1165.5,1395.6,1702.3,0,0.5,24,24,37.5,37.5,61.5,0,1,3,3,5,5,7,21,97.9,204.6,310.5,403.3,486.4,556.7,15.8,76.2,159.1,240.1,312.1,370.3,426.3,26.8,127.7,261.1,393.5,507.5,618.8,703.7,1,5
2011.6.8,YeongDeungPo/Park,55.8,302.7,601.7,832,1170.4,1384.9,1669.3,0,0.5,24,24,37.5,37.5,58.5,0,1,3,3,5,5,6,22.1,100,203.1,311.4,403.4,493,558.4,17.8,76.7,159.3,239.6,314.3,375.5,427.4,27.6,129.9,259.8,394,508.4,626.1,707.2,1,35
2011.6.11,YeongDeungPo/Park,45.8,300,656.9,906.9,1138.8,1450.4,1645.1,0,0,20.5,24,24,37.5,37.5,0,0,1,3,3,5,5,24.1,105.1,200.3,309.1,412.6,505,570.6,19.8,83.1,160.2,243.5,320.4,392.3,439.1,29.5,127.9,250.3,386.7,518.1,630.9,719.4,1,9
2011.6.12,YeongDeungPo/Park,49.5,295.3,625.8,899.2,1126.8,1460.8,1634.4,0,0,0.5,24,24,37.5,37.5,0,0,1,3,3,5,5,23.6,108.3,206.2,312.9,418.8,511.6,580.3,19,88.6,164.8,247.7,328.7,400.7,448.3,29.6,130.1,257.8,391.2,523.6,637.6,729.4,1,2
2011.6.13,YeongDeungPo/Park,69.9,299,601.7,900.7,1131,1469.4,1644.1,0,0,0.5,24,24,37.5,37.5,0,0,1,3,3,5,5,20.8,110.9,210.9,314,422.3,514.3,586.8,16.6,91.8,168.5,251.1,331.4,406.1,455.1,26.3,132.9,262.8,392.7,526.9,641.3,736.2,1,3
2011.6.14,YeongDeungPo/Park,57.6,313.1,604.6,930.2,1161.4,1478.9,1664,0,0,0.5,24,24,37.5,37.5,0,0,0,3,3,4,5,22.5,109.6,212.6,310.8,421.4,514.2,590,16.3,90.6,170.9,249,333.9,404.4,458.6,29.3,131.6,264,388.1,524.8,643.1,738.7,1,6
2011.6.15,YeongDeungPo/Park,50.8,294.2,585.4,946.2,1177.6,1446.7,1673.2,0,0,0,24,24,25,37.5,0,0,0,2,3,3,5,24.9,112.7,216.4,310.6,420.9,518.9,596,18.7,89.3,170.9,248,332.6,404.9,464,31.6,139,269.4,389.3,526,651.7,745.6,1,38
2011.6.16,YeongDeungPo/Park,43.3,273.6,573.6,930.5,1180.5,1412.4,1688.6,0,0,0,20.5,24,24,37.5,0,0,0,1,3,3,5,26.6,115.9,221,316.2,425,528.5,603.4,20.2,90.4,173.5,250.6,333.9,410.8,471.3,32,146.3,274.2,396.6,533,664.4,754.4,1,2
2011.6.17,YeongDeungPo/Park,43,271.1,566.4,896.9,1170.3,1397.9,1691,0,0,0,0.5,24,24,37.5,0,0,0,1,3,3,5,25.1,118.4,226.7,324.6,431.3,537.2,609.1,22.1,90.8,179.4,255.6,338.5,419.5,477.9,30.9,148.8,278.9,406.6,540,672.4,760.5,1,51
2011.6.18,YeongDeungPo/Park,52.5,264.6,563.6,866.3,1165.3,1395.6,1673.6,0,0,0,0.5,24,24,37.5,0,0,0,1,3,3,4,24,119.9,230.8,330.8,433.9,542.2,613.3,20.3,93.9,185.7,262.4,345,425.3,481.7,29,150.1,283,412.9,542.8,677,766.9,1,2
2011.6.19,YeongDeungPo/Park,50.4,247.2,560.3,851.8,1177.4,1408.6,1636.3,0,0,0,0.5,24,24,25,0,0,0,0,3,3,3,26.5,123.1,232.7,335.7,433.9,544.5,619.5,20.6,97.6,188.2,268.5,346.6,431.5,486.2,32.5,152.8,284.4,416.8,540.9,677.6,775.2,1,2
2011.6.20,YeongDeungPo/Park,52.5,240,534.2,825.4,1186.2,1417.6,1601.6,0,0,0,0,24,24,24,0,0,0,0,2,3,3,25.8,127.1,239.8,343.5,437.7,548,630.7,21.1,101.9,191.2,272.8,349.9,434.5,494,31.8,156,295,425.4,545.3,682,788.8,1,5
2011.6.21,YeongDeungPo/Park,59.9,241.7,515.3,815.3,1172.2,1422.2,1596.3,0,0,0,0,20.5,24,24,0,0,0,0,1,3,3,24.4,128,243.9,349,444.2,553,638.6,19.4,104.3,194.7,277.8,354.9,438.2,503.6,29.8,156.2,302.5,430.4,552.8,689.2,796.6,1,2
2011.6.22,YeongDeungPo/Park,83.6,258.3,529.4,824.7,1155.2,1428.6,1610.9,21,0,0,0,0.5,24,24,1,1,1,1,2,4,4,23.1,125.8,244.2,352.5,450.4,557.1,642.9,20.7,103.5,194.3,282.9,359.1,442,506.7,25.9,154,302.8,432.9,560.6,694,800.1,1,6
2011.6.23,YeongDeungPo/Park,92.3,298.9,563.5,862.5,1165.2,1464.2,1655,40.5,21,21,21,21.5,45,45,1,2,2,2,3,5,5,22,123.8,243.7,354.6,454.6,557.7,644.3,21.1,102.1,196,287.8,364.5,447.1,513.3,23.1,149,299.1,432,561.9,691.8,797.6,1,5
2011.6.24,YeongDeungPo/Park,88.9,338.7,585.9,899,1190.5,1516.1,1705.9,14.5,61.5,61.5,61.5,62,85.5,85.5,1,3,3,3,3,6,6,19.8,121.8,244.9,354.5,457.5,555.7,643.3,18.6,102.9,200.5,291.1,371.4,449.5,516.8,22.5,143.1,295.9,427.5,559.9,684,792.6,1,32
2011.6.25,YeongDeungPo/Park,84.9,377.2,617.2,911.4,1202.6,1563.4,1746.9,47.5,76,76,76,76,100,100,1,4,4,4,4,6,7,18.1,115.1,242.2,354.9,458.6,552.8,642.3,17.1,100.9,202.8,292.1,373.7,450.8,518,19.9,133.1,289.1,428.1,558.5,678.4,790.5,1,53
2011.6.26,YeongDeungPo/Park,82.1,409.6,651.3,924.9,1224.9,1581.8,1778.3,40,123.5,123.5,123.5,123.5,144,147.5,1,5,5,5,5,6,8,19.1,107.4,235.4,351.3,456.4,551.6,640.1,17.1,96.9,201.2,291.6,374.7,451.8,519.5,21.8,121.2,277.4,423.7,551.6,674,785.4,1,32
2011.6.27,YeongDeungPo/Park,85.9,431.8,690.1,961.2,1256.5,1587,1812.4,11,163.5,163.5,163.5,163.5,164,187.5,1,5,6,6,6,7,9,19.4,102.1,227.9,346.3,454.6,552.5,636.7,18.4,94.6,198.1,288.9,377.5,453.7,521,20.8,113.2,267.2,416,546.1,673.8,779.1,1,62
2011.6.28,YeongDeungPo/Park,67.3,434.1,733,997.6,1296.6,1599.3,1857.9,1.5,153.5,174.5,174.5,174.5,175,198.5,1,5,7,7,7,8,10,24.1,98.4,222.2,342.1,453,553,632.1,18,92.3,194.4,288.3,380.1,456.8,520.7,29.7,108.1,257.1,407.2,540.1,670,769,1,47
2011.6.29,YeongDeungPo/Park,92.3,409.1,747.8,995,1308.1,1599.6,1883.6,203.5,114.5,176,176,176,176.5,200,1,5,8,8,8,8,10,21.1,100.5,222.3,345.4,455,558,633.5,19.7,89.2,192.1,289.7,380.3,460.6,521.4,22.5,114.7,257.8,410.6,542.2,674.6,770.6,1,0
2011.6.30,YeongDeungPo/Park,87.4,412.5,789.7,1029.7,1323.9,1615.1,1909.4,15.5,303.5,379.5,379.5,379.5,379.5,400,1,5,9,9,9,9,10,24.5,101.8,216.9,344,456.7,560.4,635.3,21.3,90.3,191.2,293.1,382.4,464,525,28.5,114.7,247.8,403.8,542.8,673.2,768.8,1,12
2011.7.1,YeongDeungPo/Park,78.9,415,824.6,1066.3,1339.9,1639.9,1919.9,0,271.5,395,395,395,395,395.5,0,4,9,9,9,9,10,25.7,108.2,215.6,343.6,459.5,564.6,641.6,23.1,94.5,191.4,295.7,386.1,469.2,531.1,29.3,123.3,244.5,400.7,547,674.9,775.3,1,11
2011.7.2,YeongDeungPo/Park,82.3,411.8,843.6,1101.9,1373,1668.3,1925.2,0,231.5,395,395,395,395,395.5,0,3,8,9,9,9,10,25.1,114.8,216.9,342.7,461.1,569.4,648.4,22.1,100.5,195.1,298.6,389.4,478,538.9,28.1,130.8,244,398,546.8,676.9,780,1,27
2011.7.3,YeongDeungPo/Park,92.1,408.2,842.3,1141.2,1405.8,1704.8,1940.5,140,220.5,374,395,395,395,395.5,1,3,8,10,10,10,10,22.6,120.5,218.9,342.7,462.6,573.5,654.4,20.6,104.2,196.5,298.6,392.5,484.3,546.8,25,138.1,246.2,395.2,545.3,678.2,783,1,18
2011.7.4,YeongDeungPo/Park,76.8,433,842.1,1180.8,1428,1741.1,1955.8,0,359,473.5,535,535,535,535,0,2,7,10,10,10,10,22.4,119,219.5,341.3,464.4,574,658.3,19.2,106.8,196,298.9,396.5,487.1,551.1,28,133.4,248.1,391.2,544,675.6,784.1,1,14
2011.7.5,YeongDeungPo/Park,64.6,417.5,830,1207.2,1447.2,1741.4,1970,0,155.5,459,535,535,535,535,0,1,6,10,10,10,10,24.4,120.3,222.1,337.2,464.3,577,660.4,19.3,106.3,196.6,297.5,399.4,488.7,554.2,30.5,138.9,253.6,386.7,542.7,681.7,785.3,1,21
2011.7.6,YeongDeungPo/Park,60.9,394.7,809.7,1219.3,1461,1734.6,1984.1,0,140,411.5,535,535,535,535,0,1,5,10,10,10,10,25.8,120.2,228.4,335.8,463.8,579.7,663.9,20.7,104.3,198.8,295.7,400,490.4,559.2,31.4,140.9,264.2,385.4,541.6,687.9,788.5,1,30
2011.7.7,YeongDeungPo/Park,84.9,376.7,788.5,1220.3,1478.6,1749.7,1999.2,48.5,140,371.5,535,535,535,535,1,2,5,10,11,11,11,22.9,120.3,235.1,337.2,463,581.4,668.7,21.2,101.9,202.4,297,400.5,491.3,564.1,25.6,143,273.8,387,541,689.8,793.1,1,39
2011.7.8,YeongDeungPo/Park,84.1,379.3,787.5,1221.6,1520.5,1785.1,2028.3,16,188.5,409,562.5,583.5,583.5,583.5,1,2,5,10,12,12,12,22.5,118.1,238.6,337,460.8,580.7,669.5,20.7,101,205.2,297.5,399.6,493.5,567.5,24.8,140.5,278.6,386.7,535.7,685.8,791.1,1,9
2011.7.9,YeongDeungPo/Park,83.5,371.3,804.3,1213.4,1552.1,1799.3,2035.9,29.5,64.5,423.5,538,599.5,599.5,599.5,1,3,5,10,13,13,13,24,118,237,337.5,459.3,582.4,672.6,20.8,101.1,207.9,297.1,400,497.6,570.6,28.5,140.3,273.7,388.4,531.5,684.3,794,1,3
2011.7.10,YeongDeungPo/Park,80.4,378,795.5,1208,1585.2,1825.2,2048,3,94,249.5,553,629,629,629,1,4,5,10,14,14,14,24.6,119.6,239.9,341.7,456.8,583.9,674.9,21.9,102.7,209,299.3,400.2,502.1,573.8,29.1,140.8,279.7,394.4,527.5,683.5,798.2,1,20
2011.7.11,YeongDeungPo/Park,90.3,393.8,788.5,1203.5,1613.1,1854.8,2082.6,47.5,97,237,508.5,632,632,632,1,5,6,10,15,15,15,21.6,119.8,240,348.2,455.6,583.6,675.4,20.3,105.3,209.6,304.1,401,505.3,575.9,22.6,139.4,280.3,403.6,524.8,681,797.8,1,578
2011.7.12,YeongDeungPo/Park,87.9,423.2,799.9,1211.7,1643.5,1901.8,2123.4,46,144.5,284.5,516,679.5,679.5,679.5,1,5,7,10,15,16,16,23.1,115.6,235.9,350.7,452.8,578.6,673.4,21.1,104.9,206.8,307.3,401.9,505.4,577.2,25.9,130.6,273.6,404.4,517.6,671.6,790.8,1,5
2011.7.13,YeongDeungPo/Park,85.6,426.2,805.5,1213.7,1647.8,1946.7,2141.4,23.5,142,330.5,551,704.5,725.5,725.5,1,5,7,10,15,17,17,24.7,115.8,233.9,354.4,452.8,576.6,675.7,23,104.8,205.8,310,402.3,504.4,581.7,26.4,130.9,271.4,409.5,517.6,666.6,790.4,1,5
2011.7.14,YeongDeungPo/Park,89.5,427.7,799,1232,1641.1,1979.8,2169.4,37.5,149.5,214,573,687.5,749,749,1,5,8,10,15,18,18,24.1,118,236,355,455.5,577.3,677.9,22.6,107.1,208.2,315,404.2,507.1,588.4,25.8,132.5,272.8,406.2,520.9,664,787.5,1,5
2011.7.15,YeongDeungPo/Park,89.4,433.7,811.7,1229.2,1641.7,2018.9,2208.1,26.5,157.5,251.5,407,710.5,786.5,786.5,1,5,9,10,15,19,19,23.6,118.1,237.7,358,459.8,574.9,677.1,21.6,108.9,211.6,317.9,408.2,509.1,592.3,26.5,129.8,270.6,409.5,524.2,657.3,781.7,1,6
2011.7.16,YeongDeungPo/Park,91.1,442.7,836.5,1231.2,1646.2,2055.8,2254.2,39.5,181,278,418,689.5,813,813,1,5,10,11,15,20,20,23.1,117.1,236.9,357.1,465.3,572.7,674.1,21.6,108.6,213.9,318.2,412.7,509.6,593.7,24.9,127.2,266.6,407.5,530.8,652,776.2,1,2
2011.7.17,YeongDeungPo/Park,82.5,443.5,866.7,1243.4,1655.2,2087,2302.3,0,173,317.5,457.5,689,852.5,852.5,0,4,9,11,14,19,20,25.6,118.6,234.2,354.5,469.3,571.4,672.1,22.7,109.9,214.8,316.7,417.2,511.8,593.2,29.7,129.5,260.1,403.1,533.9,647.1,770.2,1,3
2011.7.18,YeongDeungPo/Park,62.8,438.1,864.3,1243.6,1651.8,2085.9,2332.3,0,127,269,457.5,678,831.5,852.5,0,3,8,10,13,18,20,29.1,121.1,236.9,355,475.5,573.9,673.7,24.5,111.5,216.3,317.3,421.5,513.8,595.6,34.2,133.3,264.2,404.7,542.8,650.9,770.9,1,17
2011.7.19,YeongDeungPo/Park,55.5,415.3,843,1214.3,1647.3,2056.4,2344.7,0,103.5,253,317.5,676.5,791,852.5,0,2,7,10,12,17,20,29,125.5,243.5,361.5,480.5,581,676.3,25.7,113,220.1,321.2,428,517.2,599.5,33.2,141.1,273.6,413.9,547.3,662,772.6,1,81
2011.7.20,YeongDeungPo/Park,50.3,381.3,815,1193,1610.5,2023,2347.7,0,66,223.5,317.5,473,776.5,852.5,0,1,6,10,11,16,20,28,130.4,248.5,368.1,488.4,590.2,679.5,24.5,116.1,225,327.7,434,524.3,604.1,32.2,148.5,278.3,419.1,558,672.7,774,1,53
2011.7.21,YeongDeungPo/Park,48,342.2,784.9,1178.7,1573.4,1988.4,2338.1,0,39.5,220.5,317.5,457.5,729,852.5,0,0,5,10,11,15,19,27.7,134.8,251.9,371.7,491.9,600.1,683.1,23.4,119,227.6,332.9,437.2,531.7,609.2,32.7,154.2,281.4,420.8,561.7,685,776.4,1,78
2011.7.22,YeongDeungPo/Park,71,299.1,742.6,1165.8,1542.5,1954.3,2302.5,0.5,0,173,317.5,457.5,689,831.5,1,1,5,10,12,15,19,24.5,139.4,258,373.6,493.9,608.7,687.7,20.6,120.8,230.7,335.6,437.5,538,611.9,26.6,162,291.5,422.1,565.1,695.9,783.2,1,54
2011.7.23,YeongDeungPo/Park,76.3,287.6,725.7,1151.9,1531.2,1939.4,2281.2,0,0.5,127.5,269.5,458,678.5,791.5,0,1,4,9,11,14,18,25.8,138.3,259.4,375.2,493.3,613.8,690.2,23.7,118.7,230.2,335,436,540.2,611.4,30.2,158.9,292.2,423.1,563.6,701.7,786.7,1,17
2011.7.24,YeongDeungPo/Park,81.6,301.1,716.4,1144.1,1515.4,1948.4,2268.6,5.5,0.5,104,253.5,318,677,777,1,2,4,9,12,14,18,25,135,260.5,378.5,496.5,615.5,696.2,22.5,117.9,230.9,338,439.1,545.9,616.5,28.4,154.9,296,428.5,568.8,702.2,794.4,1,30
2011.7.25,YeongDeungPo/Park,85.3,327.2,708.5,1142.2,1520.2,1937.7,2265.3,4,6,72,229.5,323.5,479,735,1,3,4,9,13,14,18,25.9,131,261.4,379.5,499.1,619.4,703.1,23.9,114.7,230.8,339.7,442.4,548.7,621.9,28.1,150.1,298.6,428.4,569.2,708.1,802.9,1,32
2011.7.26,YeongDeungPo/Park,81,362.2,704.4,1147.1,1540.9,1935.6,2268.5,105,10,49.5,230.5,327.5,467.5,699,1,4,4,9,14,15,18,26.2,128.9,263.7,380.8,500.6,620.8,709.9,21.6,114.1,233.1,341.7,447,551.3,628.7,29.9,146,300.2,427.4,566.8,707.7,809.2,1,27
2011.7.27,YeongDeungPo/Park,92.1,395.2,694.3,1137.8,1561,1937.7,2263.6,266.5,115,115,288,432.5,572.5,793,1,4,5,9,14,16,18,24.4,127.4,266.8,385.4,501,621.3,716.7,22.7,112.3,233.1,343,447.9,549.8,631.9,26.5,143.2,305.2,434.7,565.3,708.3,818.3,1,14
2011.7.28,YeongDeungPo/Park,89,416.3,703.9,1142,1568.2,1947.5,2288.4,90,381,381.5,508.5,650.5,839,1058,1,5,6,9,14,16,18,25.2,127.3,265.6,386.7,502.5,620.6,717,23.2,114.4,233.1,344.6,449.4,550.4,636.6,26.5,143.1,302,435.3,566.2,706.7,815.1,1,38
2011.7.29,YeongDeungPo/Park,81.6,429,730.1,1145.4,1573.1,1944.4,2285.1,19.5,471,471.5,575,724.5,789,944.5,1,5,7,9,14,17,18,26.5,126.7,261.7,387.2,505.2,623.2,721.1,24,113.9,231.8,344.8,451.9,553,640.1,30.4,139.4,294.3,435.4,567.9,708.2,819.1,1,17
2011.7.30,YeongDeungPo/Park,75.3,429,756.2,1137.5,1571.2,1949.2,2279.3,0,485,491,557,714.5,808.5,948.5,0,4,7,8,13,17,18,27.4,128.2,259.2,389.6,507.7,627.3,723.1,25,115.4,230.1,346.2,455.1,557.8,642.8,30.9,141.4,291.5,440,569.8,710.6,821,1,30
2011.7.31,YeongDeungPo/Park,87.8,419,781.2,1123.4,1566.1,1959.9,2275.7,79,481,491,530.5,711.5,808.5,948.5,1,4,8,8,13,18,19,25,129.7,258.6,393.4,510.5,630.3,724.8,23.1,116.5,230.6,349.6,458.2,563.5,644.7,27.4,144.2,290.2,444.4,571.6,711,822.6,1,69
2011.8.1,YeongDeungPo/Park,81.1,425.8,821,1120.1,1563.6,1986.8,2281.2,0,455,570,570,743,887.5,1027.5,0,3,7,8,12,17,18,26,128.5,255.9,395.3,513.9,629.5,724.7,23.7,118,230.3,351.1,461,565.9,645.7,28.7,141.7,284.9,446.9,576.4,707,821.9,1,26
2011.8.2,YeongDeungPo/Park,77.5,414.8,831.1,1118.7,1556.8,1983,2270.2,1,188.5,569.5,570,697,839,887.5,1,3,8,9,12,17,19,26.3,130.1,257.4,395.7,516.8,632.6,728.1,24.7,119,233.4,352.1,463.6,568.4,648.8,30.7,143.9,287,445.9,579.2,710.1,825.6,1,36
2011.8.3,YeongDeungPo/Park,83,403.3,832.3,1133.4,1548.7,1976.4,2270.9,6.5,99.5,570.5,571,674.5,824,888.5,1,3,8,10,12,17,20,25.8,131.2,257.9,392.9,518.4,636.4,732,24,120.5,234.4,352.3,465.3,572.4,654.3,28.6,148.1,287.5,442.4,583.5,716,828.3,1,23
2011.8.4,YeongDeungPo/Park,86.3,404.7,833.7,1160.9,1542.2,1975.9,2289.3,19,86.5,571.5,577.5,643.5,801,895,1,4,8,11,12,17,21,25.4,130.5,258.7,389.7,520.1,638.2,733.4,23.5,120.5,235.9,350.6,466.7,575.6,659,28.2,146.3,287.7,437.8,586.3,716.1,826.4,1,6
2011.8.5,YeongDeungPo/Park,67.8,415.7,834.7,1196.9,1539.1,1981.8,2314.7,0,105.5,586.5,596.5,636,817,914,0,3,7,11,11,16,20,28.9,128.5,258.2,387.1,521.9,639,733,23.8,119,235.5,349.6,468.6,577.2,661.8,34,143.6,287.8,433.8,588,715.2,823.2,1,21
2011.8.6,YeongDeungPo/Park,67.5,395.7,821.5,1216.7,1515.8,1959.3,2297.6,0,26.5,481.5,596.5,596.5,769.5,865.5,0,3,6,10,11,15,19,28.6,132.4,260.9,388.3,527.7,646.3,739,26.3,119.7,237.7,350,470.8,580.7,664.4,32.7,150.2,291.9,435.1,597.1,726.6,831.6,1,9
2011.8.7,YeongDeungPo/Park,63.9,382.1,796.9,1213.2,1500.8,1938.9,2281,5,26.5,215,596,596.5,723.5,849.5,1,3,6,11,12,15,19,28.4,135,265.1,392.4,530.7,651.8,745.1,24.3,122.3,241.3,355.7,474.4,585.9,670,32.6,154.2,298.1,441.2,600.1,733.4,839.5,1,17
2011.8.8,YeongDeungPo/Park,84.8,368.5,771.8,1200.8,1501.9,1917.2,2261.4,37,30.5,130,601,601.5,705,825,1,3,6,11,13,15,19,24.5,137.1,268.3,395,530,655.5,749.5,23.6,121.9,242.4,356.3,474.2,587.2,673.5,27.3,156.1,304.2,443.6,598.5,739.6,843.6,1,9
2011.8.9,YeongDeungPo/Park,76.3,370.3,775,1204,1531.2,1912.5,2265.8,0,61,147.5,632.5,638.5,704.5,859,0,2,6,10,13,14,18,25.7,135.8,266.3,394.5,525.5,655.9,749.4,24.3,121.5,242,357.4,472.1,588.2,675.2,28.3,154.8,301.1,442.5,592.6,741.1,841.8,1,15
