Date,Mosq
2013-07-10,43
2013-07-12,32
2013-07-13,22
2013-07-14,23
2013-07-15,35
2013-07-16,37
2013-07-17,48
2013-07-18,18
2013-07-19,28
2013-07-20,30
2013-07-21,284
2013-07-22,35
2013-07-23,45
2013-07-24,33
2013-07-25,28
2013-07-26,30
2013-07-27,33
2013-07-28,27
2013-07-29,27
2013-07-30,16
2013-07-31,27
2013-08-01,20
2013-08-02,26
2013-08-03,36
2013-08-04,18
2013-08-05,27
2013-08-06,26
2013-08-07,32
2013-08-08,17
2013-08-09,23
2013-08-10,21
2013-08-12,18
2013-08-13,18
2013-08-14,11
2013-08-16,4
2013-08-17,13
2013-08-18,13
2013-08-19,42
2013-08-20,22
2013-08-21,17
2013-08-22,41
2013-08-23,8
2013-08-24,28
2013-08-25,45
2013-08-26,22
2013-08-27,52
2013-08-28,58
2013-08-29,67
2013-08-30,33
2013-08-31,45
2013-09-01,37
2013-09-02,34
2013-09-04,37
2013-09-05,33
2013-09-06,61
2013-09-07,33
2013-09-08,37
2013-09-09,49
2013-09-11,20
2013-09-12,19
2013-09-13,9
2013-09-14,36
2013-09-15,43
2013-09-16,44
2013-09-17,1322
2013-09-18,26
2013-09-19,28
2013-09-20,338
2013-09-21,66
2013-09-22,25
2013-09-23,39
2013-09-24,35
2013-09-25,16
2013-09-26,14
2013-09-27,11
2013-09-28,18
2013-09-29,8
2013-09-30,24
2013-10-01,1509
2013-10-02,14
2013-10-03,6
2013-10-04,100
2013-10-05,587
2013-10-06,42
2013-10-07,18
2013-10-09,272
2013-10-10,193
2013-10-11,59
2013-10-12,25
2013-10-13,155
2013-10-14,406
2013-10-15,131
2013-10-16,3
2013-10-17,5
2013-10-18,9
2013-10-19,7
2013-10-20,13
2013-10-21,166
2013-10-22,5
2013-10-23,167
2013-10-24,69
2013-10-25,52
2013-10-26,4
2013-10-27,3
2013-10-28,3
2013-10-29,5
2013-10-30,7
2013-10-31,11
2013-11-01,6
2013-11-02,7
2013-11-03,2
2013-11-04,10
2013-11-05,1
2013-11-06,7
2013-11-07,6
2013-11-08,13
2013-11-09,17
2013-11-10,4
2013-11-11,404
2013-11-12,77
2013-11-13,99
2013-11-14,5
2013-11-15,47
2013-11-16,23
2013-11-17,0
2013-11-18,2
2013-11-19,0
2013-11-20,5
2013-11-21,24
2013-11-22,0
2013-11-23,2
2013-11-24,1
2013-11-25,2
2013-11-26,0
2013-11-27,3
2013-11-28,0
2013-11-29,0
2013-11-30,6
2013-12-01,2
2013-12-02,0
2013-12-03,0
2013-12-04,0
2013-12-05,0
2013-12-06,0
2013-12-07,6
2013-12-08,0
2013-12-11,0
2013-12-12,9
2013-12-13,0
2013-12-14,171
2013-12-15,0
2014-05-01,426
2014-05-02,33
2014-05-03,5
2014-05-04,14
2014-05-05,9
2014-05-06,10
2014-05-07,12
2014-05-08,18
2014-05-09,13
2014-05-10,35
2014-05-11,33
2014-05-12,18
2014-05-13,18
2014-05-14,35
2014-05-15,34
2014-05-16,51
2014-05-17,72
2014-05-18,47
2014-05-19,23
2014-05-20,38
2014-05-21,33
2014-05-22,22
2014-05-23,22
2014-05-24,27
2014-05-25,109
2014-05-26,32
2014-05-27,15
2014-05-28,19
2014-05-29,13
2014-05-30,268
2014-05-31,76
2014-06-01,17
2014-06-02,12
2014-06-03,6
2014-06-04,15
2014-06-05,19
2014-06-06,19
2014-06-07,15
2014-06-08,20
2014-06-09,19
2014-06-10,20
2014-06-11,21
2014-06-12,11
2014-06-13,25
2014-06-14,24
2014-06-15,159
2014-06-16,25
2014-06-18,0
2014-06-19,27
2014-06-20,31
2014-06-21,28
2014-06-22,29
2014-06-23,25
2014-06-24,23
2014-06-25,27
2014-06-26,43
2014-06-27,63
2014-06-28,68
2014-06-29,43
2014-06-30,10
2014-07-01,6
2014-07-02,5
2014-07-03,11
2014-07-04,11
2014-07-05,7
2014-07-06,8
2014-07-07,5
2014-07-08,9
2014-07-09,6
2014-07-10,8
2014-07-11,4
2014-07-12,7
2014-07-13,1
2014-07-14,6
2014-07-15,10
2014-07-16,6
2014-07-17,4
2014-07-18,32
2014-07-19,21
2014-07-20,28
2014-07-21,29
2014-07-22,20
2014-07-23,62
2014-07-24,46
2014-07-25,35
2014-07-26,120
2014-07-27,55
2014-07-28,222
2014-07-29,86
2014-07-30,21
2014-07-31,1
2014-08-01,7
2014-08-02,9
2014-08-03,9
2014-08-04,1
2014-08-05,21
2014-08-06,6
2014-08-07,3
2014-08-08,11
2014-08-09,9
2014-08-10,11
2014-08-11,2
2014-08-12,13
2014-08-13,104
2014-08-14,63
2014-08-15,33
2014-08-16,49
2014-08-17,19
2014-08-18,43
2014-08-19,30
2014-08-20,40
2014-08-21,65
2014-08-22,41
2014-08-23,48
2014-08-24,28
2014-08-25,47
2014-08-26,10
2014-08-27,10
2014-08-28,17
2014-08-29,11
2014-08-30,12
2014-08-31,13
2014-09-01,17
2014-09-02,17
2014-09-03,18
2014-09-04,15
2014-09-05,20
2014-09-06,12
2014-09-07,14
2014-09-08,12
2014-09-09,11
2014-09-10,10
2014-09-11,9
2014-09-12,11
2014-09-13,6
2014-09-14,4
2014-09-15,6
2014-09-16,3
2014-09-17,6
2014-09-18,82
2014-09-19,43
2014-09-20,46
2014-09-21,72
2014-09-22,74
2014-09-23,83
2014-09-24,154
2014-09-25,68
2014-09-26,110
2014-09-27,142
2014-09-28,172
2014-09-29,118
2014-09-30,30
2014-10-01,89
2014-10-02,76
2014-10-03,97
2014-10-04,27
2014-10-05,133
2014-10-06,102
2014-10-07,69
2014-10-08,42
2014-10-09,64
2014-10-10,58
2014-10-11,193
2014-10-12,111
2014-10-13,56
2014-10-14,59
2014-10-15,35
2014-10-16,45
2014-10-17,32
2014-10-18,22
2014-10-19,24
2014-10-20,40
2014-10-21,22
2014-10-22,41
2014-10-23,19
2014-10-24,12
2014-10-25,20
2014-10-26,15
2014-10-27,41
2014-10-28,12
2014-10-29,3
2014-10-30,11
2014-10-31,6
2014-11-01,72
2014-11-02,50
2014-11-03,1
2014-11-04,6
