Date,Mosq
2013-08-06,678
2013-08-07,363
2013-08-08,438
2013-08-09,114
2013-08-10,5262
2013-08-12,24128
2013-08-13,52847
2013-08-14,47061
2013-08-16,23781
2013-08-17,58590
2013-08-18,53941
2013-08-19,38572
2013-08-20,44267
2013-08-21,20552
2013-08-22,17140
2013-08-23,157
2013-08-24,422
2013-08-25,274
2013-08-26,409
2013-08-27,1135
2013-08-28,1826
2013-08-29,234
2013-08-30,355
2013-08-31,421
2013-09-01,262
2013-09-02,407
2013-09-04,96
2013-09-05,422
2013-09-06,206
2013-09-07,113
2013-09-08,12
2013-09-09,281
2013-09-11,1022
2013-09-12,838
2013-09-13,47
2013-09-14,58
2013-09-15,75
2013-09-16,58
2013-09-17,197
2013-09-18,149
2013-09-19,132
2013-09-20,266
2013-09-21,2536
2013-09-22,651
2013-09-23,42
2013-09-24,157
2013-09-25,147
2013-09-26,30
2013-09-27,92
2013-09-28,112
2013-09-29,27
2013-09-30,83
2013-10-01,116
2013-10-02,206
2013-10-03,1401
2013-10-04,186
2013-10-05,188
2013-10-06,279
2013-10-07,167
2013-10-09,493
2013-10-10,5627
2013-10-11,1042
2013-10-12,488
2013-10-13,156
2013-10-14,119
2013-10-15,83
2013-10-16,34
2013-10-17,48
2013-10-18,60
2013-10-19,182
2013-10-20,357
2013-10-21,172
2013-10-22,98
2013-10-23,41
2013-10-24,93
2013-10-25,13
2013-10-26,16
2013-10-27,79
2013-10-28,170
2013-10-29,83
2013-10-30,82
2013-10-31,114
2013-11-01,216
2013-11-02,53
2013-11-03,274
2013-11-04,204
2013-11-05,80
2013-11-06,203
2013-11-07,147
2013-11-08,56
2013-11-09,92
2013-11-10,1320
2013-11-11,2289
2013-11-12,866
2013-11-13,12
2013-11-14,197
2013-11-15,170
2013-11-16,2
2013-11-17,1
2013-11-18,1
2013-11-19,0
2013-11-20,0
2013-11-21,1
2013-11-22,0
2013-11-23,8
2013-11-24,12
2013-11-25,7
2013-11-26,0
2013-11-27,0
2013-11-28,0
2013-11-29,0
2013-11-30,1
2013-12-01,1
2013-12-02,0
2013-12-03,5
2013-12-04,2
2013-12-05,320
2013-12-06,379
2013-12-07,0
2013-12-08,0
2013-12-11,1
2013-12-12,0
2013-12-13,0
2013-12-14,37
2013-12-15,0
2014-05-01,78
2014-05-02,104
2014-05-03,33
2014-05-04,72
2014-05-05,93
2014-05-06,76
2014-05-07,38
2014-05-08,54
2014-05-09,58
2014-05-10,58
2014-05-11,263
2014-05-12,23
2014-05-13,50
2014-05-14,81
2014-05-15,51
2014-05-16,70
2014-05-17,85
2014-05-18,82
2014-05-19,101
2014-05-20,49
2014-05-21,56
2014-05-22,69
2014-05-23,231
2014-05-24,240
2014-05-25,230
2014-05-26,132
2014-05-27,161
2014-05-28,233
2014-05-29,246
2014-05-30,365
2014-05-31,212
2014-06-01,156
2014-06-02,118
2014-06-03,191
2014-06-04,94
2014-06-05,85
2014-06-06,155
2014-06-07,140
2014-06-08,160
2014-06-09,13
2014-06-10,287
2014-06-11,274
2014-06-12,201
2014-06-13,241
2014-06-14,222
2014-06-15,361
2014-06-16,384
2014-06-18,0
2014-06-19,201
2014-06-20,213
2014-06-21,155
2014-06-22,171
2014-06-23,200
2014-06-24,145
2014-06-25,126
2014-06-26,180
2014-06-27,113
2014-06-28,153
2014-06-29,226
2014-06-30,293
2014-07-01,226
2014-07-02,318
2014-07-03,254
2014-07-04,152
2014-07-05,162
2014-07-06,200
2014-07-07,137
2014-07-08,289
2014-07-09,172
2014-07-10,115
2014-07-11,925
2014-07-12,406
2014-07-13,278
2014-07-14,500
2014-07-15,591
2014-07-16,488
2014-07-17,480
2014-07-18,501
2014-07-19,737
2014-07-20,740
2014-07-21,505
2014-07-22,485
2014-07-23,944
2014-07-24,802
2014-07-25,292
2014-07-26,405
2014-07-27,566
2014-07-28,494
2014-07-29,340
2014-07-30,300
2014-07-31,65
2014-08-01,91
2014-08-02,27
2014-08-03,7
2014-08-04,42
2014-08-05,23
2014-08-06,46
2014-08-07,30
2014-08-08,35
2014-08-09,7
2014-08-10,4
2014-08-11,6
2014-08-12,53
2014-08-13,32
2014-08-14,249
2014-08-15,90
2014-08-16,218
2014-08-17,110
2014-08-18,144
2014-08-19,85
2014-08-20,124
2014-08-21,188
2014-08-22,160
2014-08-23,128
2014-08-24,66
2014-08-25,134
2014-08-26,81
2014-08-27,52
2014-08-28,110
2014-08-29,110
2014-08-30,151
2014-08-31,117
2014-09-01,199
2014-09-02,259
2014-09-03,106
2014-09-04,105
2014-09-05,266
2014-09-06,223
2014-09-07,164
2014-09-08,103
2014-09-09,84
2014-09-10,66
2014-09-11,67
2014-09-12,59
2014-09-13,182
2014-09-14,140
2014-09-15,812
2014-09-16,539
2014-09-17,307
2014-09-18,292
2014-09-19,140
2014-09-20,321
2014-09-21,146
2014-09-22,63
2014-09-23,91
2014-09-24,62
2014-09-25,90
2014-09-26,84
2014-09-27,116
2014-09-28,90
2014-09-29,44
2014-09-30,10
2014-10-01,22
2014-10-02,15
2014-10-03,19
2014-10-04,14
2014-10-05,3
2014-10-06,2
2014-10-07,9
2014-10-08,19
2014-10-09,3
2014-10-10,7
2014-10-11,1
2014-10-12,13
2014-10-13,12
2014-10-14,1
2014-10-15,3
2014-10-16,1
2014-10-17,0
2014-10-18,7
2014-10-19,10
2014-10-20,28
2014-10-21,101
2014-10-22,85
2014-10-23,5
2014-10-24,7
2014-10-25,9
2014-10-26,49
2014-10-27,10
2014-10-28,5
2014-10-29,4
2014-10-30,3
2014-10-31,2
2014-11-01,24
2014-11-02,19
2014-11-03,0
2014-11-04,4
