Date,Mosq
2013-07-06,270
2013-07-07,690
2013-07-08,402
2013-07-09,310
2013-07-10,402
2013-07-12,444
2013-07-13,329
2013-07-14,391
2013-07-15,77
2013-07-16,34
2013-07-17,16
2013-07-18,174
2013-07-19,118
2013-07-20,106
2013-07-21,112
2013-07-22,3495
2013-07-23,1373
2013-07-24,83
2013-07-25,114
2013-07-26,137
2013-07-27,191
2013-07-28,161
2013-07-29,265
2013-07-30,164
2013-07-31,355
2013-08-01,4974
2013-08-02,15755
2013-08-03,17747
2013-08-04,8759
2013-08-05,44759
2013-08-06,33957
2013-08-07,29187
2013-08-08,29139
2013-08-09,31453
2013-08-10,7450
2013-08-12,152
2013-08-13,412
2013-08-14,833
2013-08-16,27
2013-08-17,312
2013-08-18,1538
2013-08-19,85
2013-08-20,1434
2013-08-21,46
2013-08-22,864
2013-08-23,107
2013-08-24,127
2013-08-25,207
2013-08-26,161
2013-08-27,141
2013-08-28,109
2013-08-29,80
2013-08-30,88
2013-08-31,267
2013-09-01,311
2013-09-02,177
2013-09-04,212
2013-09-05,183
2013-09-06,142
2013-09-07,219
2013-09-08,173
2013-09-09,251
2013-09-11,156
2013-09-12,215
2013-09-13,8
2013-09-14,128
2013-09-15,180
2013-09-16,251
2013-09-17,175
2013-09-18,187
2013-09-19,214
2013-09-20,355
2013-09-21,282
2013-09-22,248
2013-09-23,477
2013-09-24,102
2013-09-25,148
2013-09-26,170
2013-09-27,90
2013-09-28,135
2013-09-29,137
2013-09-30,131
2013-10-01,198
2013-10-02,450
2013-10-03,230
2013-10-04,241
2013-10-05,455
2013-10-06,181
2013-10-07,146
2013-10-09,224
2013-10-10,203
2013-10-11,244
2013-10-12,192
2013-10-13,225
2013-10-14,219
2013-10-15,185
2013-10-16,202
2013-10-17,42
2013-10-18,47
2013-10-19,62
2013-10-20,110
2013-10-21,116
2013-10-22,97
2013-10-23,83
2013-10-24,67
2013-10-25,22
2013-10-26,19
2013-10-27,30
2013-10-28,30
2013-10-29,31
2013-10-30,27
2013-10-31,33
2013-11-01,35
2013-11-02,56
2013-11-03,22
