Date,Mosq
2011-12-23,1
2011-12-24,2
2011-12-25,2
2011-12-26,2
2011-12-27,2
2011-12-28,2
2011-12-29,122
2011-12-30,1
2011-12-31,2
2012-01-01,2
2012-01-02,2
2012-01-03,50
2012-01-04,48
2012-01-05,37
2012-01-06,28
2012-01-07,47
2012-01-08,30
2012-01-09,58
2012-01-10,32
2012-01-11,21
2012-01-12,350
2012-01-13,46
2012-01-14,60
2012-01-15,70
2012-01-16,8
2012-01-17,0
2012-01-18,1
2012-01-19,0
2012-01-20,3
2012-01-21,52
2012-01-22,1
2012-01-23,0
2012-01-24,100
2012-01-25,1
2012-01-26,4
2012-01-27,5
2012-01-28,6
2012-01-29,7
2012-01-30,8
2012-01-31,7
2012-02-01,10
2012-02-02,12
2012-02-03,11
2012-02-04,14
2012-02-05,1
2012-02-06,7
2012-02-07,11
2012-02-08,2
2012-02-09,12
2012-02-10,8
2012-02-11,9
2012-02-12,5
2012-02-13,10
2012-02-14,4
2012-02-15,5
2012-02-16,64
2012-02-17,45
2012-02-18,33
2012-02-19,17
2012-02-20,16
2012-02-21,16
2012-02-22,0
2012-02-23,6
2012-02-24,8
2012-02-25,17
2012-02-26,16
2012-02-27,3
2012-02-28,16
2012-02-29,15
2012-03-01,26
2012-03-02,14
2012-03-03,78
2012-03-04,2
2012-03-05,26
2012-03-06,10
2012-03-07,22
2012-03-08,1
2012-03-09,9
2012-03-10,0
2012-03-11,7
2012-03-12,9
2012-03-13,8
2012-03-14,8
2012-03-15,6
2012-03-16,3
2012-03-17,9
2012-03-18,6
2012-03-19,4
2012-03-20,7
2012-03-21,1
2012-03-22,1
2012-03-23,5
2012-03-24,2
2012-03-25,3
2012-03-26,2
2012-03-27,0
2012-03-28,2
2012-03-29,3
2012-03-30,0
2012-03-31,0
2012-04-01,0
2012-04-02,28
2012-04-03,27
2012-04-04,53
2012-04-05,55
2012-04-06,48
2012-04-07,133
2012-04-08,42
2012-04-09,5
2012-04-10,0
2012-04-11,50
2012-04-12,23
2012-04-13,82
2012-04-14,33
2012-04-15,23
2012-04-16,36
2012-04-17,46
2012-04-18,30
2012-04-19,26
2012-04-20,36
2012-04-21,31
2012-04-22,21
2012-04-23,30
2012-04-24,34
2012-04-25,75
2012-04-26,49
2012-04-27,70
2012-04-28,40
2012-04-29,38
2012-04-30,245
2012-05-01,74
2012-05-02,33
2012-05-03,49
2012-05-04,85
2012-05-05,36
2012-05-06,31
2012-05-07,40
2012-05-08,22
2012-05-09,361
2012-05-10,64
2012-05-11,22
2012-05-12,15
2012-05-13,36
2012-05-14,43
2012-05-15,93
2012-05-16,60
2012-05-17,24
2012-05-18,25
2012-05-19,17
2012-05-20,13
2012-05-21,47
2012-05-22,21
2012-05-23,9
2012-05-24,24
2012-05-25,2
2012-05-26,12
2012-05-27,23
2012-05-28,82
2012-05-29,22
2012-05-30,12
2012-05-31,27730
2012-06-01,4484
2012-06-02,24
2012-06-03,34
2012-06-04,20
2012-06-05,29
2012-06-06,26
2012-06-07,19
2012-06-08,25
2012-06-09,36
2012-06-10,41
2012-06-11,51
2012-06-12,21
2012-06-13,344
2012-06-14,10
2012-06-15,11
2012-06-16,37
2012-06-17,28
2012-06-18,28
2012-06-19,25
2012-06-20,11
2012-06-21,1
2012-06-22,23
2012-06-23,29
2012-06-24,52
2012-06-25,10
2012-06-26,0
2012-06-27,0
2012-06-28,0
2012-06-29,0
2012-06-30,0
2012-07-01,0
2012-07-02,1
2012-07-03,24
2012-07-04,70
2012-07-05,0
2012-07-06,0
2012-07-07,0
2012-07-08,0
2012-07-09,0
2012-07-10,0
2012-07-11,0
2012-07-12,0
2012-07-13,26
2012-07-14,24
2012-07-15,16
2012-07-16,20
2012-07-17,41
2012-07-18,28
2012-07-19,57
2012-07-20,91
2012-07-21,33
2012-07-22,23
2012-07-23,24
2012-07-24,6
2012-07-25,17
2012-07-26,18
2012-07-27,12
2012-07-28,7
2012-07-29,27
2012-07-30,6
2012-07-31,3
2012-08-01,12
2012-08-02,12
2012-08-03,5
2012-08-04,12
2012-08-05,10
2012-08-06,10
2012-08-07,16
2012-08-08,11
2012-08-09,8
2012-08-10,11
2012-08-11,9
2012-08-12,15
2012-08-13,17
2012-08-14,13
2012-08-15,33
2012-08-16,8
2012-08-17,3
2012-08-18,4
2012-08-19,2
2012-08-20,0
2012-08-21,0
2012-08-22,2
2012-08-23,0
2012-08-24,3
2012-08-25,3
2012-08-26,0
2012-08-27,0
2012-08-28,0
2012-08-29,0
2012-08-30,0
2012-08-31,1
2012-09-01,3
2012-09-02,1
2012-09-03,0
2012-09-04,2
2012-09-05,0
2012-09-06,0
2012-09-07,1
2012-09-08,0
2012-09-09,0
2012-09-10,0
2012-09-11,5
2012-09-12,2
2012-09-13,2
2012-09-14,0
2012-09-15,2
2012-09-16,0
2012-09-17,9
2012-09-18,0
2012-09-19,78
2012-09-20,0
2012-09-21,57
2012-09-22,51
2012-09-23,52
2012-09-24,46
2012-09-25,46
2012-09-26,56
2012-09-27,57
2012-09-28,27
2012-09-29,38
2012-09-30,33
2012-10-01,11
2012-10-02,11
2012-10-03,35
2012-10-04,41
2012-10-05,33
2012-10-06,36
2012-10-07,33
2012-10-08,23
2012-10-09,41
2012-10-10,14
2012-10-11,27
2012-10-12,24
2012-10-13,26
2012-10-14,28
2012-10-15,23
2012-10-16,22
2012-10-17,27
2012-10-18,25
2012-10-19,18
2012-10-20,11
2012-10-21,13
2012-10-22,25
2012-10-23,24
2012-10-24,10
2012-10-25,11
2012-10-26,10
2012-10-27,17
2012-10-28,41
2012-10-29,34
2012-10-30,25
2012-10-31,39
2012-11-01,42
2012-11-02,40
2012-11-03,44
2012-11-04,47
2012-11-05,54
2012-11-06,38
2012-11-07,0
2012-11-08,39
2012-11-09,38
2012-11-10,51
2012-11-11,92
2012-11-12,53
2012-11-13,34
2012-11-14,53
2012-11-15,46
2012-11-16,31
2012-11-17,46
2012-11-18,84
2012-11-19,47
2012-11-20,58
2012-11-21,58
2012-11-22,90
2012-11-23,63
2012-11-24,40
2012-11-25,47
2012-11-26,67
2012-11-27,26
2012-11-28,44
2012-11-29,28
2012-11-30,30
2012-12-01,51
2012-12-02,79
2012-12-03,82
2012-12-04,39
2012-12-05,60
2012-12-06,17
2012-12-07,38
2012-12-08,44
2012-12-09,56
2012-12-10,132
2012-12-11,94
2012-12-12,99
2012-12-13,68
2012-12-14,43
2012-12-15,50
2012-12-16,42
2012-12-17,50
2012-12-18,56
2012-12-19,57
2012-12-20,36
2012-12-21,22
2012-12-22,16
2012-12-23,11
2012-12-24,48
2012-12-25,26
2012-12-26,48
2012-12-27,35
2012-12-28,40
2012-12-29,6
2012-12-30,18
2012-12-31,19
2013-01-01,25
2013-01-02,54
2013-01-03,51
2013-01-04,26
2013-01-05,25
2013-01-06,40
2013-01-07,33
2013-01-08,0
2013-01-09,21
2013-01-10,73
2013-01-11,27
2013-01-12,38
2013-01-13,41
2013-01-14,94
2013-01-15,20
2013-01-16,16
2013-01-17,17
2013-01-18,20
2013-01-19,34
2013-01-20,38
2013-01-21,45
2013-01-22,24
2013-01-23,2
2013-01-24,24
2013-01-25,79
2013-01-26,50
2013-01-27,62
2013-01-28,49
2013-01-29,43
2013-01-30,31
2013-01-31,37
2013-02-01,29
2013-02-02,26
2013-02-03,24
2013-02-04,33
2013-02-05,70
2013-02-06,51
2013-02-07,40
2013-02-08,24
2013-02-09,15
2013-02-10,35
2013-02-11,23
2013-02-12,19
2013-02-13,48
2013-02-14,44
2013-02-15,41
2013-02-16,48
2013-02-17,68
2013-02-18,78
2013-02-19,16
2013-02-20,13
2013-02-21,19
2013-02-22,34
2013-02-23,32
2013-02-24,2
2013-02-25,19
2013-02-26,21
2013-02-27,19
2013-02-28,17
2013-03-01,25
2013-03-02,5
2013-03-03,11
2013-03-04,10
2013-03-05,4
2013-03-06,4
2013-03-07,20
2013-03-08,9
2013-03-09,15
2013-03-10,23
2013-03-11,28
2013-03-12,6
2013-03-13,12
2013-03-14,3
2013-03-15,7
2013-03-16,12
2013-03-17,18
2013-03-18,7
2013-03-19,4
2013-03-20,3
2013-03-21,2
2013-03-22,7
2013-03-23,7
2013-03-24,15
2013-03-25,3
2013-03-26,9
2014-05-01,57
2014-05-02,51
2014-05-03,52
2014-05-04,46
2014-05-05,46
2014-05-06,56
2014-05-07,57
2014-05-08,27
2014-05-09,38
2014-05-10,33
2014-05-11,11
2014-05-12,11
2014-05-13,35
2014-05-14,41
2014-05-15,33
2014-05-16,36
2014-05-17,33
2014-05-18,23
2014-05-19,41
2014-05-20,14
2014-05-21,27
2014-05-22,24
2014-05-23,26
2014-05-24,28
2014-05-25,23
2014-05-26,22
2014-05-27,27
2014-05-28,25
2014-05-29,18
2014-05-30,11
2014-05-31,13
2014-06-01,25
2014-06-02,24
2014-06-03,10
2014-06-04,11
2014-06-05,10
2014-06-06,17
2014-06-07,41
2014-06-08,34
2014-06-09,25
2014-06-10,39
2014-06-11,42
2014-06-12,40
2014-06-13,44
2014-06-14,47
2014-06-15,54
2014-06-16,38
2014-06-17,0
2014-06-18,39
2014-06-19,38
2014-06-20,51
2014-06-21,92
2014-06-22,53
2014-06-23,34
2014-06-24,53
2014-06-25,46
2014-06-26,31
2014-06-27,46
2014-06-28,84
2014-06-29,47
2014-06-30,58
2014-07-01,58
2014-07-02,90
2014-07-03,63
2014-07-04,40
2014-07-05,47
2014-07-06,67
2014-07-07,26
2014-07-08,44
2014-07-09,28
2014-07-10,30
2014-07-11,51
2014-07-12,79
2014-07-13,82
2014-07-14,39
2014-07-15,60
2014-07-16,17
2014-07-17,38
2014-07-18,44
2014-07-19,56
2014-07-20,132
2014-07-21,94
2014-07-22,99
2014-07-23,68
2014-07-24,43
2014-07-25,50
2014-07-26,42
2014-07-27,50
2014-07-28,56
2014-07-29,57
2014-07-30,36
2014-07-31,22
2014-08-01,16
2014-08-02,11
2014-08-03,48
2014-08-04,26
2014-08-05,48
2014-08-06,35
2014-08-07,40
2014-08-08,6
2014-08-09,18
2014-08-10,19
2014-08-11,25
2014-08-12,54
2014-08-13,51
2014-08-14,26
2014-08-15,25
2014-08-16,40
2014-08-17,33
2014-08-18,0
2014-08-19,21
2014-08-20,73
2014-08-21,27
2014-08-22,38
2014-08-23,41
2014-08-24,94
2014-08-25,20
2014-08-26,16
2014-08-27,17
2014-08-28,20
2014-08-29,34
2014-08-30,38
2014-08-31,45
2014-09-01,24
2014-09-02,2
2014-09-03,24
2014-09-04,79
2014-09-05,50
2014-09-06,62
2014-09-07,49
2014-09-08,43
2014-09-09,31
2014-09-10,37
2014-09-11,29
2014-09-12,26
2014-09-13,24
2014-09-14,33
2014-09-15,70
2014-09-16,51
2014-09-17,40
2014-09-18,24
2014-09-19,15
2014-09-20,35
2014-09-21,23
2014-09-22,19
2014-09-23,48
2014-09-24,44
2014-09-25,41
2014-09-26,48
2014-09-27,68
2014-09-28,78
2014-09-29,16
2014-09-30,13
2014-10-01,19
2014-10-02,34
2014-10-03,32
2014-10-04,2
2014-10-05,19
2014-10-06,21
2014-10-07,19
2014-10-08,17
2014-10-09,25
2014-10-10,5
2014-10-11,11
2014-10-12,10
2014-10-13,4
2014-10-14,4
2014-10-15,20
2014-10-16,9
2014-10-17,15
2014-10-18,23
2014-10-19,28
2014-10-20,6
2014-10-21,12
2014-10-22,3
2014-10-23,7
2014-10-24,12
2014-10-25,18
2014-10-26,7
2014-10-27,4
2014-10-28,3
2014-10-29,2
2014-10-30,7
2014-10-31,7
2014-11-01,15
2014-11-02,3
2014-11-03,9
