Date,Mosq
2013-04-28,325
2013-04-29,1242
2013-04-30,1099
2013-05-01,997
2013-05-02,441
2013-05-03,685
2013-05-04,466
2013-05-05,324
2013-05-06,634
2013-05-07,792
2013-05-08,1762
2013-05-09,1367
2013-05-10,1392
2013-05-11,1148
2013-05-12,203
2013-05-13,131
2013-05-14,170
2013-05-15,597
2013-05-16,653
2013-05-17,753
2013-05-18,3814
2013-05-19,1363
2013-05-20,2326
2013-05-21,3202
2013-05-22,0
2013-05-23,960
2013-05-24,1225
2013-05-25,679
2013-05-26,1297
2013-05-27,1292
2013-05-28,1077
2013-05-29,1159
2013-05-30,1735
2013-05-31,1157
2013-06-01,1092
2013-06-02,1027
2013-06-03,1929
2013-06-04,1907
2013-06-05,1922
2013-06-06,1517
2013-06-07,2020
2013-06-08,465
2013-06-09,172
2013-06-10,118
2013-06-11,155
2013-06-12,175
2013-06-13,942
2013-06-14,1937
2013-06-15,1737
2013-06-16,2476
2013-06-17,2418
2013-06-18,2264
2013-06-19,2034
2013-06-20,1471
2013-06-21,1614
2013-06-22,1832
2013-06-23,1744
2013-06-24,2086
2013-06-25,2073
2013-06-26,2361
2013-06-27,2837
2013-06-28,1499
2013-06-29,1184
2013-06-30,1634
2013-07-01,1368
2013-07-02,1072
2013-07-03,767
2013-07-04,321
2013-07-05,386
2013-07-06,197
2013-07-07,158
2013-07-08,316
2013-07-09,365
2013-07-10,552
2013-07-11,577
2013-07-12,1159
2013-07-13,679
2013-07-14,1038
2013-07-15,724
2013-07-16,13262
2013-07-17,1513
2013-07-18,787
2013-07-19,1451
2013-07-20,1515
2013-07-21,1435
2013-07-22,2748
2013-07-23,2351
2013-07-24,1226
2013-07-25,1166
2013-07-26,546
2013-07-27,1490
2013-07-28,1405
2013-07-29,1371
2013-07-30,1295
2013-07-31,972
2013-08-01,1754
2013-08-02,1368
2013-08-03,1506
2013-08-04,1582
2013-08-05,1662
2013-08-06,1488
2013-08-07,1191
2013-08-08,896
2013-08-09,1937
2013-08-10,1835
2013-08-11,1538
2013-08-12,1626
2013-08-13,1790
2013-08-14,1028
2013-08-15,1208
2013-08-16,1017
2013-08-17,1971
2013-08-18,1639
2013-08-19,1445
2013-08-20,951
2013-08-21,1400
2013-08-22,2097
2013-08-23,370
2013-08-24,823
2013-08-25,1031
2013-08-26,1033
2013-08-27,949
