,2011-08-12,2011-08-11,2011-08-10,2011-08-09,2011-08-08,2011-08-07,2011-08-06,2011-08-05,2011-08-04,2011-08-03,2011-08-02,2011-08-01,2011-07-31,2011-07-30,2011-07-29,2011-07-28,2011-07-27,2011-07-26,2011-07-25,2011-07-24,2011-07-23,2011-07-22,2011-07-21,2011-07-20,2011-07-19,2011-07-18,2011-07-17,2011-07-16,2011-07-15,2011-07-14,2011-07-13
raf15,0.057111111,0.11633333300000001,0.139666667,0.140555556,0.133555556,0.132444444,0.132555556,0.132555556,0.128333333,0.126888889,0.12666666699999998,0.12666666699999998,0.11788888900000001,0.123777778,0.127777778,0.113,0.064,0.051222222000000005,0.051,0.056333333,0.059888889,0.07055555599999999,0.07055555599999999,0.07055555599999999,0.07055555599999999,0.10166666699999999,0.10166666699999999,0.092888889,0.090444444,0.12733333300000002,0.122444444
raf20,0.106333333,0.10641666699999999,0.10641666699999999,0.10641666699999999,0.10025,0.09941666699999999,0.09941666699999999,0.106,0.10725,0.112416667,0.11616666699999999,0.123833333,0.11858333300000001,0.11908333300000001,0.12075,0.108416667,0.072083333,0.054583333,0.053916667,0.053,0.076333333,0.07625,0.07625,0.07883333299999999,0.11275,0.113,0.11483333300000001,0.11491666699999999,0.11841666699999999,0.11458333300000001,0.11741666699999999
raf25,0.085133333,0.085133333,0.0904,0.09393333300000001,0.094,0.09646666699999999,0.1026,0.10893333300000001,0.1068,0.10986666699999999,0.11186666699999999,0.11833333300000001,0.1078,0.1078,0.1052,0.11186666699999999,0.076333333,0.062333333,0.063866667,0.090266667,0.09046666699999999,0.091866667,0.0972,0.103533333,0.10546666699999999,0.11086666699999999,0.113666667,0.1084,0.104866667,0.09986666699999999,0.096733333
raf30,0.082444444,0.08505555599999999,0.09016666699999999,0.095444444,0.091666667,0.094388889,0.096166667,0.10155555599999999,0.099444444,0.098722222,0.098611111,0.114166667,0.105388889,0.105388889,0.104944444,0.11755555599999999,0.08811111099999999,0.07766666700000001,0.081666667,0.08633333300000001,0.08794444400000001,0.092388889,0.094722222,0.094722222,0.094722222,0.094722222,0.094722222,0.090333333,0.087388889,0.083222222,0.080611111
rfd,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
rfd5,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.8,1.0,1.0,0.8,0.8,0.6,0.4,0.2,0.2,0.0,0.2,0.4,0.6,0.8,1.0,1.0,1.0,1.0
rfd10,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.8,0.7,0.8,0.7,0.7,0.6,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0,0.9,0.8,0.7
rfd15,0.533333333,0.533333333,0.6,0.666666667,0.7333333329999999,0.7333333329999999,0.666666667,0.7333333329999999,0.7333333329999999,0.666666667,0.6,0.533333333,0.533333333,0.533333333,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.7333333329999999,0.7333333329999999,0.666666667,0.666666667,0.666666667
rfd20,0.65,0.6,0.65,0.65,0.65,0.6,0.55,0.55,0.6,0.6,0.6,0.6,0.65,0.65,0.7,0.7,0.7,0.7,0.65,0.6,0.55,0.6,0.55,0.55,0.6,0.65,0.7,0.75,0.75,0.75,0.75
rfd25,0.56,0.52,0.52,0.56,0.6,0.6,0.6,0.64,0.68,0.68,0.68,0.68,0.72,0.68,0.68,0.64,0.64,0.6,0.56,0.56,0.56,0.6,0.6,0.64,0.68,0.72,0.76,0.8,0.76,0.72,0.68
rfd30,0.533333333,0.533333333,0.566666667,0.6,0.6333333329999999,0.6333333329999999,0.6333333329999999,0.666666667,0.7,0.666666667,0.6333333329999999,0.6,0.6333333329999999,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6333333329999999,0.6333333329999999,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.6333333329999999,0.6,0.566666667
tav,0.67,0.693333333,0.678333333,0.678333333,0.658333333,0.723333333,0.726666667,0.731666667,0.673333333,0.68,0.688333333,0.683333333,0.666666667,0.706666667,0.691666667,0.67,0.656666667,0.686666667,0.681666667,0.666666667,0.68,0.658333333,0.711666667,0.716666667,0.7333333329999999,0.735,0.676666667,0.635,0.643333333,0.651666667,0.661666667
tav5,0.686333333,0.693,0.703666667,0.702666667,0.7070000000000001,0.7,0.691333333,0.678333333,0.685,0.687333333,0.683666667,0.678333333,0.682333333,0.677333333,0.672333333,0.674333333,0.674666667,0.679666667,0.686666667,0.7,0.711,0.714666667,0.699333333,0.684666667,0.668333333,0.653666667,0.645333333,0.640333333,0.6436666670000001,0.643333333,0.636
tav10,0.6931666670000001,0.6921666670000001,0.691,0.6938333329999999,0.6971666670000001,0.6918333329999999,0.6848333329999999,0.680333333,0.6811666670000001,0.6798333329999999,0.679,0.6765,0.6809999999999999,0.682,0.6861666670000001,0.692666667,0.694666667,0.6895,0.685666667,0.6841666670000001,0.682333333,0.68,0.6698333329999999,0.664166667,0.655833333,0.644833333,0.640333333,0.644833333,0.646166667,0.643333333,0.639833333
tav15,0.69,0.687555556,0.6881111109999999,0.688333333,0.688888889,0.6859999999999999,0.681444444,0.680111111,0.6829999999999999,0.686555556,0.689666667,0.689222222,0.6871111109999999,0.6828888890000001,0.680222222,0.679666667,0.678222222,0.673111111,0.671666667,0.670555556,0.666888889,0.665111111,0.6629999999999999,0.659,0.651666667,0.644444444,0.643888889,0.646777778,0.6477777779999999,0.644444444,0.643777778
tav20,0.686083333,0.684333333,0.6859999999999999,0.687916667,0.691666667,0.69225,0.68975,0.684916667,0.683416667,0.682,0.680666667,0.67825,0.675416667,0.673083333,0.6709999999999999,0.66875,0.6675,0.667166667,0.6659166670000001,0.66375,0.661083333,0.6615833329999999,0.6599166670000001,0.657,0.650416667,0.64625,0.641083333,0.63775,0.633166667,0.629583333,0.6273333329999999
tav25,0.6910666670000001,0.6904,0.688666667,0.687266667,0.687,0.684533333,0.680866667,0.6759999999999999,0.675466667,0.674266667,0.6717333329999999,0.669666667,0.6702,0.6682,0.665466667,0.6637333329999999,0.6642,0.6638666670000001,0.662933333,0.660333333,0.6592,0.6558,0.650066667,0.643466667,0.637333333,0.6326,0.630933333,0.6318,0.633266667,0.634866667,0.6344
tav30,0.671111111,0.670055556,0.668611111,0.666333333,0.666388889,0.663944444,0.660555556,0.657222222,0.657444444,0.656666667,0.6545,0.652611111,0.652666667,0.6517222220000001,0.650611111,0.648333333,0.648166667,0.644388889,0.640611111,0.636777778,0.633444444,0.632055556,0.6295,0.6275,0.625722222,0.624277778,0.623388889,0.6245,0.626166667,0.626611111,0.625388889
",tmi",0.648333333,0.656666667,0.635,0.655,0.643333333,0.655,0.688333333,0.6466666670000001,0.6416666670000001,0.65,0.661666667,0.645,0.635,0.666666667,0.65,0.6366666670000001,0.6283333329999999,0.61,0.648333333,0.625,0.645,0.593333333,0.64,0.658333333,0.678333333,0.658333333,0.6283333329999999,0.61,0.61,0.6266666670000001,0.6333333329999999
tmi5,0.649,0.655333333,0.657666667,0.655,0.656333333,0.657666667,0.649,0.6466666670000001,0.651666667,0.651666667,0.6466666670000001,0.643333333,0.638333333,0.6346666670000001,0.6296666670000001,0.6313333329999999,0.6243333329999999,0.6303333329999999,0.6323333329999999,0.643,0.6456666670000001,0.652666667,0.6466666670000001,0.637,0.6266666670000001,0.6216666670000001,0.6163333329999999,0.612,0.613,0.607,0.599333333
tmi10,0.653333333,0.652166667,0.652166667,0.653333333,0.654,0.652166667,0.646166667,0.6425,0.643166667,0.6406666670000001,0.639,0.633833333,0.6343333329999999,0.6335,0.636333333,0.6385,0.6385,0.6385,0.6346666670000001,0.634833333,0.6336666670000001,0.6345,0.6293333329999999,0.625,0.616833333,0.6105,0.608,0.6065,0.602666667,0.597,0.593
tmi15,0.651111111,0.649222222,0.647555556,0.647111111,0.645888889,0.645222222,0.638888889,0.638444444,0.639555556,0.641444444,0.641222222,0.6401111110000001,0.638444444,0.6346666670000001,0.6331111110000001,0.632888889,0.6311111110000001,0.6296666670000001,0.627444444,0.625555556,0.622222222,0.622888889,0.6198888889999999,0.614111111,0.6068888889999999,0.602555556,0.601888889,0.603555556,0.603222222,0.6,0.594444444
tmi20,0.646166667,0.643,0.64325,0.643416667,0.645166667,0.645333333,0.642333333,0.6405,0.638916667,0.63775,0.636333333,0.634166667,0.631833333,0.62925,0.626583333,0.6245,0.62325,0.6225,0.6186666670000001,0.615916667,0.6133333329999999,0.614583333,0.6143333329999999,0.611666667,0.606666667,0.60125,0.597666667,0.593916667,0.590166667,0.586833333,0.58525
tmi25,0.646066667,0.644933333,0.643933333,0.642133333,0.641466667,0.6406,0.637133333,0.6348,0.633733333,0.6316,0.628933333,0.627266667,0.6256666670000001,0.621866667,0.6186666670000001,0.616933333,0.616533333,0.617533333,0.6158,0.613933333,0.6101333329999999,0.608666667,0.6044666670000001,0.599533333,0.5948,0.592533333,0.5912,0.589733333,0.5894,0.588066667,0.5862666670000001
tmi30,0.629222222,0.628444444,0.6273333329999999,0.625111111,0.624166667,0.622222222,0.619111111,0.6176666670000001,0.616111111,0.6135,0.610444444,0.608722222,0.608166667,0.607111111,0.605611111,0.603666667,0.601055556,0.5992777779999999,0.5955,0.5925,0.589666667,0.589944444,0.588444444,0.585611111,0.583055556,0.580888889,0.579555556,0.579833333,0.579055556,0.576888889,0.5731666670000001
tmx,0.706666667,0.76,0.735,0.721666667,0.705,0.793333333,0.795,0.816666667,0.72,0.726666667,0.7616666670000001,0.7283333329999999,0.706666667,0.765,0.7566666670000001,0.691666667,0.691666667,0.7483333329999999,0.718333333,0.723333333,0.7533333329999999,0.693333333,0.795,0.786666667,0.803333333,0.82,0.745,0.665,0.691666667,0.68,0.69
tmx5,0.743,0.75,0.766333333,0.7659999999999999,0.770333333,0.764,0.7506666670000001,0.728666667,0.737666667,0.7436666670000001,0.729666667,0.722333333,0.730666667,0.721333333,0.714666667,0.727,0.7273333329999999,0.736666667,0.7503333329999999,0.766333333,0.779666667,0.79,0.764,0.745,0.720333333,0.694333333,0.681666667,0.674,0.682666667,0.691666667,0.686333333
tmx10,0.7535,0.7503333329999999,0.7475,0.751833333,0.757,0.746833333,0.7365,0.729666667,0.7295,0.729166667,0.7283333329999999,0.724833333,0.733666667,0.735833333,0.7405,0.7533333329999999,0.7586666670000001,0.7503333329999999,0.7476666670000001,0.7433333329999999,0.737,0.735833333,0.7190000000000001,0.713833333,0.706,0.690333333,0.6835,0.694333333,0.701,0.704666667,0.702333333
tmx15,0.7455555559999999,0.741,0.741888889,0.7416666670000001,0.742888889,0.740222222,0.7334444440000001,0.732,0.7364444440000001,0.7415555559999999,0.7454444440000001,0.7465555559999999,0.743777778,0.738888889,0.733777778,0.733666667,0.733,0.724888889,0.726,0.7261111109999999,0.7201111109999999,0.7190000000000001,0.717555556,0.715666667,0.709888889,0.699666667,0.697888889,0.702777778,0.705,0.701333333,0.705
tmx20,0.740916667,0.737583333,0.740583333,0.743833333,0.74875,0.750083333,0.747583333,0.74,0.738583333,0.73625,0.732666667,0.7303333329999999,0.726333333,0.724833333,0.72325,0.721833333,0.7210833329999999,0.722333333,0.724333333,0.7240000000000001,0.719666667,0.720916667,0.7180833329999999,0.715,0.7060833329999999,0.702333333,0.694916667,0.692333333,0.6868333329999999,0.684083333,0.681333333
tmx25,0.7486666670000001,0.748066667,0.745266667,0.744066667,0.743066667,0.738933333,0.7344,0.7268,0.7274,0.7273333329999999,0.7234,0.721333333,0.7240000000000001,0.723733333,0.7221333329999999,0.7211333329999999,0.7222,0.7218,0.722066667,0.7181333329999999,0.7178,0.713933333,0.706666667,0.698466667,0.691333333,0.6839333329999999,0.6814,0.684666667,0.6882,0.692666667,0.6944
tmx30,0.724944444,0.722611111,0.720833333,0.717666667,0.718666667,0.7163888890000001,0.7120000000000001,0.707333333,0.7091111109999999,0.7101666670000001,0.708666667,0.706611111,0.7070000000000001,0.7061111109999999,0.7050555559999999,0.702833333,0.704611111,0.699555556,0.6960555559999999,0.691333333,0.6870555559999999,0.685111111,0.681333333,0.68,0.679222222,0.678277778,0.6778888890000001,0.681222222,0.684277778,0.6875,0.6891111109999999
landuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
