,2012-06-23,2012-06-22,2012-06-21,2012-06-20,2012-06-19,2012-06-18,2012-06-17,2012-06-16,2012-06-15,2012-06-14,2012-06-13,2012-06-12,2012-06-11,2012-06-10,2012-06-09,2012-06-08,2012-06-07,2012-06-06,2012-06-05,2012-06-04,2012-06-03,2012-06-02,2012-06-01,2012-05-31,2012-05-30,2012-05-29,2012-05-28,2012-05-27,2012-05-26,2012-05-25,2012-05-24
rfd10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1
rfd15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.2,0.2,0.2,0.26666666699999997,0.2,0.133333333,0.133333333,0.133333333
rfd20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15,0.15,0.15,0.2,0.2,0.2,0.2,0.2,0.2,0.15,0.1,0.1,0.1
rfd25,0.0,0.0,0.04,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.12,0.12,0.12,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.12,0.08,0.08,0.08
rfd30,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.1,0.1,0.1,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.1,0.066666667,0.066666667,0.1
tav,0.688333333,0.653333333,0.675,0.671666667,0.69,0.673333333,0.6466666670000001,0.643333333,0.645,0.663333333,0.64,0.6333333329999999,0.645,0.65,0.65,0.615,0.63,0.6316666670000001,0.63,0.643333333,0.638333333,0.6333333329999999,0.605,0.601666667,0.596666667,0.61,0.593333333,0.576666667,0.583333333,0.588333333,0.578333333
tav5,0.672666667,0.671333333,0.665,0.659666667,0.654333333,0.6476666670000001,0.645,0.645333333,0.646333333,0.6436666670000001,0.6386666670000001,0.638,0.635333333,0.6313333329999999,0.63,0.6346666670000001,0.635333333,0.63,0.6243333329999999,0.615,0.6093333329999999,0.601333333,0.595666667,0.5920000000000001,0.590333333,0.584,0.588333333,0.601666667,0.6133333329999999,0.617,0.6183333329999999
tav10,0.660166667,0.658166667,0.655166667,0.653,0.649,0.643166667,0.6415,0.640333333,0.638833333,0.636833333,0.6366666670000001,0.6366666670000001,0.6326666670000001,0.627833333,0.6225,0.622,0.6183333329999999,0.612833333,0.608166667,0.602666667,0.596666667,0.594833333,0.598666667,0.602666667,0.603666667,0.601166667,0.5975,0.592333333,0.587166667,0.581833333,0.5761666670000001
tav15,0.653,0.651444444,0.648555556,0.645777778,0.6426666670000001,0.640333333,0.639444444,0.636888889,0.634,0.629555556,0.627555556,0.624888889,0.6203333329999999,0.6158888889999999,0.611777778,0.6093333329999999,0.6083333329999999,0.609111111,0.6098888889999999,0.607444444,0.603888889,0.598777778,0.593444444,0.588777778,0.584666667,0.578777778,0.5772222220000001,0.575,0.571666667,0.572111111,0.572666667
tav20,0.648416667,0.647416667,0.643916667,0.640416667,0.63575,0.632583333,0.629916667,0.626583333,0.6235,0.61975,0.6166666670000001,0.61575,0.6156666670000001,0.61525,0.613083333,0.611583333,0.607916667,0.602583333,0.597666667,0.59225,0.5864166670000001,0.58325,0.5801666670000001,0.57675,0.576666667,0.5755,0.575583333,0.575,0.5735,0.5720000000000001,0.5721666670000001
tav25,0.6406,0.6382,0.634266667,0.630733333,0.6266666670000001,0.622866667,0.6216,0.6216,0.6214666670000001,0.6192,0.617,0.613933333,0.6091333329999999,0.6044,0.5998,0.596066667,0.593666667,0.5901333329999999,0.5862666670000001,0.584333333,0.5822666670000001,0.580733333,0.5791333329999999,0.5772,0.575666667,0.574533333,0.574533333,0.5774,0.5792666670000001,0.581,0.5814
tav30,0.620222222,0.617722222,0.615722222,0.614777778,0.613166667,0.610944444,0.6088888889999999,0.606,0.602,0.597611111,0.594111111,0.590388889,0.587888889,0.584333333,0.580444444,0.579777778,0.578333333,0.577111111,0.574944444,0.571944444,0.569277778,0.567555556,0.5671666670000001,0.568722222,0.5698333329999999,0.570555556,0.570388889,0.569333333,0.567055556,0.5625555560000001,0.560222222
",tmi",0.606666667,0.588333333,0.605,0.61,0.606666667,0.595,0.555,0.58,0.601666667,0.585,0.563333333,0.58,0.598333333,0.586666667,0.576666667,0.553333333,0.56,0.583333333,0.585,0.551666667,0.548333333,0.575,0.515,0.541666667,0.543333333,0.561666667,0.525,0.535,0.48,0.523333333,0.526666667
tmi5,0.601,0.594333333,0.589333333,0.587666667,0.583333333,0.5770000000000001,0.5820000000000001,0.585666667,0.582666667,0.581,0.579,0.575,0.5720000000000001,0.571666667,0.566666667,0.565666667,0.568666667,0.555,0.546333333,0.544666667,0.547333333,0.537333333,0.541333333,0.529,0.525,0.518,0.522,0.525333333,0.538666667,0.534,0.523666667
tmi10,0.589,0.588166667,0.5875,0.5851666670000001,0.5821666670000001,0.578,0.5785,0.578833333,0.5771666670000001,0.573833333,0.572333333,0.5718333329999999,0.5635,0.5589999999999999,0.555666667,0.5565,0.5529999999999999,0.548166667,0.537666667,0.534833333,0.532666667,0.529666667,0.533333333,0.533833333,0.5295,0.520833333,0.513,0.5056666670000001,0.504,0.498,0.496
tmi15,0.585666667,0.583777778,0.582333333,0.580666667,0.5770000000000001,0.573888889,0.5752222220000001,0.570888889,0.566888889,0.564111111,0.564,0.560333333,0.556111111,0.5489999999999999,0.545444444,0.543666667,0.542666667,0.540555556,0.5379999999999999,0.534555556,0.529666667,0.521111111,0.517555556,0.512333333,0.507,0.5033333329999999,0.501555556,0.498444444,0.49922222200000005,0.498444444,0.495888889
tmi20,0.580666667,0.58,0.5755,0.5720833329999999,0.568916667,0.56725,0.56575,0.5635,0.557416667,0.554333333,0.5525,0.55075,0.548416667,0.546416667,0.542583333,0.538666667,0.5329999999999999,0.5269166670000001,0.520833333,0.516416667,0.514333333,0.5105,0.509166667,0.5066666670000001,0.505083333,0.501416667,0.500166667,0.496333333,0.49591666700000003,0.493666667,0.49275
tmi25,0.574,0.571466667,0.568666667,0.563466667,0.560133333,0.5574,0.557,0.555866667,0.553666667,0.550266667,0.5467333329999999,0.5414,0.535933333,0.531,0.526466667,0.5246,0.522133333,0.518333333,0.5146,0.513,0.5106,0.5076,0.5053333329999999,0.5025333329999999,0.499933333,0.4978,0.4982,0.49986666700000004,0.5025333329999999,0.5016666670000001,0.500266667
tmi30,0.555444444,0.5533888889999999,0.5513888889999999,0.549444444,0.547444444,0.544277778,0.541611111,0.537166667,0.5325,0.528444444,0.525111111,0.5226666670000001,0.519333333,0.516055556,0.513222222,0.511833333,0.509444444,0.5066666670000001,0.502444444,0.49977777799999995,0.497444444,0.49522222200000005,0.495888889,0.497055556,0.497166667,0.495166667,0.494055556,0.492388889,0.489444444,0.485333333,0.481555556
tmx,0.763333333,0.726666667,0.795,0.788333333,0.811666667,0.7533333329999999,0.7383333329999999,0.7416666670000001,0.713333333,0.7616666670000001,0.731666667,0.745,0.715,0.7333333329999999,0.7566666670000001,0.713333333,0.7283333329999999,0.716666667,0.711666667,0.726666667,0.73,0.72,0.696666667,0.691666667,0.653333333,0.663333333,0.678333333,0.645,0.691666667,0.69,0.651666667
tmx5,0.775,0.777333333,0.7666666670000001,0.7516666670000001,0.7416666670000001,0.7373333329999999,0.738666667,0.7333333329999999,0.7373333329999999,0.7363333329999999,0.732666667,0.7293333329999999,0.729666667,0.725333333,0.719333333,0.722666667,0.721,0.7170000000000001,0.713,0.698333333,0.685,0.676666667,0.666333333,0.666333333,0.673666667,0.671333333,0.678666667,0.697333333,0.706,0.7120000000000001,0.716
tmx10,0.756166667,0.758,0.75,0.7445,0.7390000000000001,0.735,0.7340000000000001,0.7315,0.7313333329999999,0.727833333,0.727666667,0.725166667,0.723333333,0.719166667,0.708833333,0.703833333,0.698833333,0.691666667,0.689666667,0.6859999999999999,0.6781666670000001,0.677666667,0.6818333329999999,0.6861666670000001,0.6928333329999999,0.693666667,0.691333333,0.6861666670000001,0.679,0.671666667,0.661666667
tmx15,0.7483333329999999,0.7484444440000001,0.743222222,0.7381111109999999,0.7324444440000001,0.730888889,0.729666667,0.726666667,0.7252222220000001,0.718,0.7134444440000001,0.7090000000000001,0.704333333,0.701555556,0.6971111109999999,0.693,0.6921111109999999,0.693555556,0.6951111109999999,0.694666667,0.690777778,0.686444444,0.679555556,0.6747777779999999,0.672333333,0.664888889,0.664,0.661888889,0.654666667,0.655111111,0.658444444
tmx20,0.741916667,0.741583333,0.736666667,0.731833333,0.723916667,0.7194166670000001,0.7164166670000001,0.711583333,0.7105,0.706916667,0.702916667,0.701416667,0.702583333,0.702666667,0.700833333,0.69875,0.695083333,0.688916667,0.684333333,0.6788333329999999,0.6699166670000001,0.667166667,0.6629999999999999,0.6575833329999999,0.65975,0.661666667,0.66375,0.665,0.663083333,0.662,0.663333333
tmx25,0.730533333,0.7286,0.7226,0.718733333,0.713866667,0.7098,0.708866667,0.708733333,0.7096,0.7079333329999999,0.705533333,0.7019333329999999,0.6970666670000001,0.692533333,0.6869333329999999,0.680466667,0.6779333329999999,0.6738,0.668666667,0.667466667,0.666333333,0.666333333,0.665266667,0.6637333329999999,0.664333333,0.664933333,0.6652,0.669266667,0.6704,0.672533333,0.6738
tmx30,0.707277778,0.704777778,0.7021111109999999,0.700444444,0.697888889,0.696777778,0.694555556,0.691666667,0.687666667,0.6829444440000001,0.679111111,0.672666667,0.6709999999999999,0.667,0.661222222,0.660666667,0.6597777779999999,0.659888889,0.6585,0.656055556,0.654,0.652611111,0.652222222,0.654055556,0.656277778,0.658944444,0.659111111,0.658333333,0.656333333,0.651444444,0.6507777779999999
landuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
