,2012-09-20,2012-09-17,2012-09-16,2012-09-15,2012-09-14,2012-09-13,2012-09-12,2012-09-11,2012-09-10,2012-09-09,2012-09-08,2012-09-07,2012-09-06,2012-09-05,2012-09-04,2012-09-03,2012-09-02,2012-09-01,2012-08-31,2012-08-30,2012-08-29,2012-08-28,2012-08-27,2012-08-26,2012-08-25,2012-08-24,2012-08-23,2012-08-22,2012-08-21
raf15,0.035444444,0.034444444,0.034,0.034,0.042888889000000006,0.041666667000000004,0.045,0.045,0.045,0.048222222,0.043888889,0.042333333,0.047777778,0.081111111,0.076555556,0.077333333,0.077555556,0.077444444,0.077444444,0.107111111,0.108777778,0.105555556,0.112666667,0.112666667,0.109444444,0.107555556,0.107555556,0.10211111099999999,0.066888889
raf20,0.042666667,0.036333332999999995,0.035916667,0.035916667,0.037916667,0.037583333,0.037583333,0.041666667000000004,0.068083333,0.080583333,0.076583333,0.075583333,0.075583333,0.074166667,0.08758333300000001,0.089583333,0.08966666699999999,0.094916667,0.094916667,0.08783333300000001,0.087,0.0845,0.0845,0.0845,0.082083333,0.080666667,0.080666667,0.076583333,0.050166667000000005
raf25,0.042466667,0.032133333,0.035066667,0.0562,0.065866667,0.065,0.065133333,0.065133333,0.065133333,0.0886,0.086533333,0.08566666699999999,0.089933333,0.0888,0.076066667,0.076,0.076,0.07593333299999999,0.07593333299999999,0.070266667,0.0696,0.0676,0.0676,0.0676,0.065666667,0.066,0.066,0.062733333,0.0416
raf30,0.040666667000000004,0.055888889000000004,0.055722222,0.055722222,0.055444444,0.073833333,0.075222222,0.075277778,0.07883333299999999,0.07883333299999999,0.075722222,0.074944444,0.074944444,0.07400000000000001,0.063388889,0.06333333299999999,0.06333333299999999,0.06327777799999999,0.06327777799999999,0.058555555999999995,0.057999999999999996,0.057555555999999994,0.057555555999999994,0.057555555999999994,0.055944444,0.055,0.055,0.052277778,0.034777777999999995
rfd,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
rfd5,0.4,0.8,0.6,0.4,0.4,0.2,0.2,0.4,0.4,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.8,0.8,1.0,0.8
rfd10,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8
rfd15,0.4,0.6,0.533333333,0.533333333,0.533333333,0.533333333,0.533333333,0.6,0.6,0.6,0.666666667,0.666666667,0.6,0.666666667,0.666666667,0.666666667,0.666666667,0.7333333329999999,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.7333333329999999,0.7333333329999999,0.666666667,0.6,0.6,0.533333333
rfd20,0.5,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.6,0.65,0.7,0.7,0.7,0.7,0.65,0.65,0.65,0.7,0.7,0.7,0.65,0.6,0.55,0.55,0.55,0.5,0.45,0.45,0.4
rfd25,0.52,0.6,0.56,0.56,0.6,0.6,0.6,0.64,0.64,0.64,0.68,0.68,0.68,0.72,0.68,0.64,0.6,0.6,0.56,0.56,0.52,0.48,0.44,0.44,0.44,0.4,0.4,0.4,0.36
rfd30,0.5,0.6,0.6,0.6,0.6,0.566666667,0.566666667,0.6,0.6333333329999999,0.666666667,0.666666667,0.6333333329999999,0.6,0.6,0.566666667,0.533333333,0.5,0.5,0.46666666700000003,0.46666666700000003,0.433333333,0.4,0.4,0.4,0.4,0.36666666700000006,0.333333333,0.333333333,0.3
tav,0.585,0.538333333,0.583333333,0.6,0.576666667,0.585,0.6233333329999999,0.6316666670000001,0.635,0.605,0.593333333,0.6233333329999999,0.615,0.625,0.6083333329999999,0.671666667,0.663333333,0.668333333,0.648333333,0.606666667,0.683333333,0.683333333,0.72,0.708333333,0.671666667,0.6366666670000001,0.635,0.6233333329999999,0.67
tav5,0.583,0.593666667,0.6033333329999999,0.6103333329999999,0.616,0.6176666670000001,0.6176666670000001,0.6143333329999999,0.6123333329999999,0.613,0.6286666670000001,0.6366666670000001,0.647333333,0.652,0.651666667,0.654,0.6579999999999999,0.668333333,0.680333333,0.693333333,0.684,0.674333333,0.655,0.647333333,0.6459999999999999,0.661333333,0.675666667,0.693666667,0.696
tav10,0.596666667,0.605666667,0.608833333,0.6113333329999999,0.6145,0.623166667,0.627166667,0.630833333,0.632166667,0.6323333329999999,0.641333333,0.647333333,0.657833333,0.666166667,0.6725,0.669,0.666166667,0.661666667,0.663833333,0.669666667,0.672666667,0.675,0.674333333,0.671666667,0.669333333,0.675,0.6811666670000001,0.6855,0.69
tav15,0.601888889,0.616,0.6216666670000001,0.624888889,0.626888889,0.633444444,0.637444444,0.643333333,0.648222222,0.652666667,0.655555556,0.656333333,0.656888889,0.659888889,0.663666667,0.666444444,0.669333333,0.672333333,0.674555556,0.677333333,0.6779999999999999,0.6788888890000001,0.675333333,0.6757777779999999,0.6777777779999999,0.684444444,0.691666667,0.701,0.7081111109999999
tav20,0.6144166670000001,0.6265,0.6333333329999999,0.63875,0.6435,0.646083333,0.6466666670000001,0.64625,0.648,0.6509999999999999,0.657,0.661166667,0.666083333,0.6689166670000001,0.6709166670000001,0.672,0.673666667,0.673583333,0.6769166670000001,0.681666667,0.684333333,0.687333333,0.6895,0.692916667,0.6985,0.705583333,0.712333333,0.719333333,0.72425
tav25,0.6276,0.636066667,0.6376666670000001,0.640466667,0.644,0.649133333,0.652466667,0.6557333329999999,0.6576,0.659333333,0.663333333,0.666266667,0.668333333,0.671933333,0.675666667,0.678266667,0.681466667,0.685266667,0.6904,0.697466667,0.7012666670000001,0.704733333,0.706466667,0.708866667,0.711533333,0.715066667,0.7190000000000001,0.722933333,0.724933333
tav30,0.6168888889999999,0.627444444,0.631555556,0.635333333,0.638833333,0.640944444,0.643277778,0.645444444,0.6465,0.650166667,0.6537777779999999,0.657555556,0.661833333,0.666444444,0.6720555559999999,0.6757777779999999,0.6796111109999999,0.6829999999999999,0.6868333329999999,0.692222222,0.6940555559999999,0.695444444,0.695888889,0.696333333,0.6979444440000001,0.700666667,0.7035,0.706666667,0.7081666670000001
",tmi",0.515,0.5216666670000001,0.545,0.536666667,0.525,0.556666667,0.586666667,0.553333333,0.558333333,0.546666667,0.543333333,0.548333333,0.526666667,0.568333333,0.556666667,0.6233333329999999,0.6,0.6233333329999999,0.555,0.568333333,0.615,0.615,0.656666667,0.656666667,0.611666667,0.601666667,0.601666667,0.586666667,0.635
tmi5,0.5379999999999999,0.55,0.551666667,0.556,0.560333333,0.557666667,0.55,0.544666667,0.546666667,0.548666667,0.564666667,0.575,0.594333333,0.591666667,0.594,0.592333333,0.595333333,0.602,0.6223333329999999,0.631,0.6283333329999999,0.6256666670000001,0.611666667,0.6073333329999999,0.614,0.6293333329999999,0.6456666670000001,0.66,0.6579999999999999
tmi10,0.547,0.55,0.548166667,0.551333333,0.5545,0.5611666670000001,0.5625,0.5695,0.5691666670000001,0.571333333,0.5785,0.5851666670000001,0.598166667,0.607,0.6125,0.6103333329999999,0.6105,0.606833333,0.614833333,0.6225,0.628833333,0.6356666670000001,0.635833333,0.6326666670000001,0.6336666670000001,0.637,0.638333333,0.6409999999999999,0.6435
tmi15,0.546888889,0.558333333,0.5635555560000001,0.564777778,0.567666667,0.571555556,0.5734444439999999,0.580333333,0.586888889,0.5912222220000001,0.595111111,0.598666667,0.602666667,0.607111111,0.613,0.6166666670000001,0.622222222,0.624555556,0.629222222,0.632777778,0.6341111110000001,0.6341111110000001,0.631222222,0.631444444,0.635444444,0.641444444,0.6466666670000001,0.653888889,0.659555556
tmi20,0.558083333,0.567583333,0.5731666670000001,0.5791666670000001,0.5835,0.58575,0.5865,0.588166667,0.5920000000000001,0.596916667,0.603666667,0.6104166670000001,0.617,0.619833333,0.623083333,0.6236666670000001,0.624416667,0.623916667,0.629166667,0.6343333329999999,0.638166667,0.641416667,0.643333333,0.6465,0.651666667,0.657416667,0.66275,0.66825,0.6709999999999999
tmi25,0.5709333329999999,0.5792,0.580866667,0.5848,0.5896,0.5944666670000001,0.598333333,0.602533333,0.6052,0.6082,0.611866667,0.614533333,0.618,0.6216666670000001,0.626266667,0.629,0.6322,0.635066667,0.6416666670000001,0.6475333329999999,0.6516,0.655333333,0.656933333,0.658266667,0.661466667,0.662533333,0.6656,0.668666667,0.669466667
tmi30,0.5641666670000001,0.575833333,0.580444444,0.5845,0.587833333,0.59,0.591611111,0.593666667,0.5955,0.5992777779999999,0.603555556,0.6083333329999999,0.613444444,0.6176666670000001,0.623111111,0.626166667,0.630055556,0.632888889,0.637611111,0.6416666670000001,0.644222222,0.6446666670000001,0.645388889,0.645611111,0.647055556,0.6487777779999999,0.650611111,0.653555556,0.6547777779999999
tmx,0.655,0.561666667,0.6183333329999999,0.67,0.625,0.625,0.671666667,0.718333333,0.718333333,0.673333333,0.6466666670000001,0.701666667,0.695,0.696666667,0.665,0.731666667,0.7416666670000001,0.736666667,0.73,0.663333333,0.7383333329999999,0.7466666670000001,0.798333333,0.791666667,0.745,0.691666667,0.678333333,0.66,0.731666667
tmx5,0.6386666670000001,0.642,0.662,0.671666667,0.681333333,0.685666667,0.691666667,0.687,0.682666667,0.6809999999999999,0.698,0.706,0.714333333,0.721,0.720666667,0.722,0.723,0.7353333329999999,0.7476666670000001,0.764,0.7546666670000001,0.741,0.713333333,0.701333333,0.693333333,0.7090000000000001,0.721,0.7456666670000001,0.7473333329999999
tmx10,0.655166667,0.6668333329999999,0.6745,0.677166667,0.6811666670000001,0.6918333329999999,0.698833333,0.700666667,0.701833333,0.700833333,0.71,0.7145,0.724833333,0.7343333329999999,0.7423333329999999,0.7383333329999999,0.732,0.724333333,0.7245,0.728666667,0.731833333,0.731,0.7295,0.724333333,0.72,0.726833333,0.7373333329999999,0.742833333,0.745833333
tmx15,0.664333333,0.6798888890000001,0.687777778,0.691777778,0.694333333,0.701888889,0.706888889,0.7122222220000001,0.7171111109999999,0.721888889,0.724888889,0.723333333,0.721,0.723333333,0.726,0.728555556,0.7283333329999999,0.7314444440000001,0.7321111109999999,0.734666667,0.7361111109999999,0.7385555559999999,0.733,0.731,0.730222222,0.738222222,0.7468888890000001,0.7583333329999999,0.7655555559999999
tmx20,0.6785,0.690666667,0.699666667,0.70575,0.71175,0.7150833329999999,0.7154166670000001,0.7125,0.713166667,0.71475,0.720916667,0.72275,0.727166667,0.7293333329999999,0.731166667,0.732583333,0.734666667,0.733583333,0.735166667,0.738666667,0.7423333329999999,0.745416667,0.747083333,0.7495,0.754583333,0.76225,0.77025,0.779333333,0.7845833329999999
tmx25,0.692333333,0.700733333,0.7024,0.704866667,0.708066667,0.713866667,0.716533333,0.7191333329999999,0.72,0.7211333329999999,0.725666667,0.728933333,0.729733333,0.7323333329999999,0.735066667,0.738266667,0.740933333,0.744733333,0.749133333,0.756466667,0.760733333,0.7644,0.766133333,0.767933333,0.770066667,0.773466667,0.778133333,0.7835333329999999,0.7857333329999999
tmx30,0.6777777779999999,0.6878333329999999,0.6918333329999999,0.695611111,0.699444444,0.7020000000000001,0.7049444440000001,0.7071111109999999,0.7070000000000001,0.709944444,0.712833333,0.7165,0.7202777779999999,0.724777778,0.730611111,0.7344444440000001,0.737888889,0.7412777779999999,0.745,0.750777778,0.752777778,0.753777778,0.7536666670000001,0.753777778,0.755166667,0.7585,0.762277778,0.7667222220000001,0.767777778
landuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
