,2012-10-02,2012-10-01,2012-09-30,2012-09-29,2012-09-28,2012-09-27,2012-09-26,2012-09-25,2012-09-24,2012-09-23,2012-09-22,2012-09-21,2012-09-20,2012-09-17,2012-09-16,2012-09-15,2012-09-14,2012-09-13,2012-09-12,2012-09-11,2012-09-10,2012-09-09,2012-09-08,2012-09-07,2012-09-06,2012-09-05,2012-09-04,2012-09-03,2012-09-02
raf25,0.0222,0.0222,0.023333332999999998,0.036000000000000004,0.034066667,0.034066667,0.034133332999999995,0.034133332999999995,0.0398,0.040466667000000005,0.042466667,0.042466667,0.042466667,0.032133333,0.035066667,0.0562,0.065866667,0.065,0.065133333,0.065133333,0.065133333,0.0886,0.086533333,0.08566666699999999,0.089933333,0.0888,0.076066667,0.076,0.076
raf30,0.030111111,0.030111111,0.030166667,0.030111111,0.033166667000000004,0.033722222,0.035388889,0.035388889,0.035388889,0.037000000000000005,0.037944444,0.037944444,0.040666667000000004,0.055888889000000004,0.055722222,0.055722222,0.055444444,0.073833333,0.075222222,0.075277778,0.07883333299999999,0.07883333299999999,0.075722222,0.074944444,0.074944444,0.07400000000000001,0.063388889,0.06333333299999999,0.06333333299999999
rfd,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
rfd5,0.4,0.4,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,0.6,0.4,0.4,0.2,0.2,0.4,0.4,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.6
rfd10,0.2,0.2,0.2,0.2,0.1,0.0,0.1,0.2,0.2,0.3,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.6,0.6,0.6
rfd15,0.133333333,0.2,0.26666666699999997,0.26666666699999997,0.26666666699999997,0.26666666699999997,0.26666666699999997,0.26666666699999997,0.26666666699999997,0.26666666699999997,0.333333333,0.4,0.4,0.6,0.533333333,0.533333333,0.533333333,0.533333333,0.533333333,0.6,0.6,0.6,0.666666667,0.666666667,0.6,0.666666667,0.666666667,0.666666667,0.666666667
rfd20,0.3,0.3,0.3,0.3,0.25,0.25,0.3,0.3,0.35,0.4,0.45,0.45,0.5,0.6,0.6,0.55,0.55,0.55,0.55,0.55,0.6,0.65,0.7,0.7,0.7,0.7,0.65,0.65,0.65
rfd25,0.28,0.32,0.32,0.36,0.36,0.36,0.36,0.4,0.4,0.44,0.48,0.52,0.52,0.6,0.56,0.56,0.6,0.6,0.6,0.64,0.64,0.64,0.68,0.68,0.68,0.72,0.68,0.64,0.6
rfd30,0.333333333,0.36666666700000006,0.36666666700000006,0.4,0.36666666700000006,0.36666666700000006,0.4,0.433333333,0.433333333,0.433333333,0.46666666700000003,0.5,0.5,0.6,0.6,0.6,0.6,0.566666667,0.566666667,0.6,0.6333333329999999,0.666666667,0.666666667,0.6333333329999999,0.6,0.6,0.566666667,0.533333333,0.5
tav,0.571666667,0.551666667,0.523333333,0.528333333,0.561666667,0.586666667,0.6033333329999999,0.6166666670000001,0.6083333329999999,0.605,0.601666667,0.588333333,0.585,0.538333333,0.583333333,0.6,0.576666667,0.585,0.6233333329999999,0.6316666670000001,0.635,0.605,0.593333333,0.6233333329999999,0.615,0.625,0.6083333329999999,0.671666667,0.663333333
tav5,0.550333333,0.560666667,0.579333333,0.595333333,0.604,0.607,0.604,0.597666667,0.594666667,0.593666667,0.581,0.58,0.583,0.593666667,0.6033333329999999,0.6103333329999999,0.616,0.6176666670000001,0.6176666670000001,0.6143333329999999,0.6123333329999999,0.613,0.6286666670000001,0.6366666670000001,0.647333333,0.652,0.651666667,0.654,0.6579999999999999
tav10,0.578666667,0.582333333,0.5885,0.595,0.598833333,0.594,0.5920000000000001,0.590333333,0.587166667,0.5851666670000001,0.587333333,0.591666667,0.596666667,0.605666667,0.608833333,0.6113333329999999,0.6145,0.623166667,0.627166667,0.630833333,0.632166667,0.6323333329999999,0.641333333,0.647333333,0.657833333,0.666166667,0.6725,0.669,0.666166667
tav15,0.579444444,0.581555556,0.586666667,0.589888889,0.591444444,0.593888889,0.595777778,0.597,0.596777778,0.596,0.597444444,0.5992222220000001,0.601888889,0.616,0.6216666670000001,0.624888889,0.626888889,0.633444444,0.637444444,0.643333333,0.648222222,0.652666667,0.655555556,0.656333333,0.656888889,0.659888889,0.663666667,0.666444444,0.669333333
tav20,0.583,0.5870000000000001,0.592583333,0.5964166670000001,0.598,0.599833333,0.6004166670000001,0.600833333,0.600833333,0.604166667,0.60725,0.61125,0.6144166670000001,0.6265,0.6333333329999999,0.63875,0.6435,0.646083333,0.6466666670000001,0.64625,0.648,0.6509999999999999,0.657,0.661166667,0.666083333,0.6689166670000001,0.6709166670000001,0.672,0.673666667
tav25,0.589933333,0.5924666670000001,0.596533333,0.599733333,0.6041333329999999,0.6072,0.6098,0.611066667,0.611,0.614133333,0.6174,0.6226666670000001,0.6276,0.636066667,0.6376666670000001,0.640466667,0.644,0.649133333,0.652466667,0.6557333329999999,0.6576,0.659333333,0.663333333,0.666266667,0.668333333,0.671933333,0.675666667,0.678266667,0.681466667
tav30,0.583944444,0.587666667,0.5925,0.5965,0.598,0.6012222220000001,0.603888889,0.6073333329999999,0.610666667,0.6128888889999999,0.6140555560000001,0.615611111,0.6168888889999999,0.627444444,0.631555556,0.635333333,0.638833333,0.640944444,0.643277778,0.645444444,0.6465,0.650166667,0.6537777779999999,0.657555556,0.661833333,0.666444444,0.6720555559999999,0.6757777779999999,0.6796111109999999
",tmi",0.498333333,0.47333333299999997,0.451666667,0.49166666700000006,0.5166666670000001,0.55,0.533333333,0.538333333,0.528333333,0.53,0.518333333,0.545,0.515,0.5216666670000001,0.545,0.536666667,0.525,0.556666667,0.586666667,0.553333333,0.558333333,0.546666667,0.543333333,0.548333333,0.526666667,0.568333333,0.556666667,0.6233333329999999,0.6
tmi5,0.496666667,0.5086666670000001,0.526,0.533333333,0.536,0.529666667,0.532,0.527333333,0.53,0.5329999999999999,0.533666667,0.533666667,0.5379999999999999,0.55,0.551666667,0.556,0.560333333,0.557666667,0.55,0.544666667,0.546666667,0.548666667,0.564666667,0.575,0.594333333,0.591666667,0.594,0.592333333,0.595333333
tmi10,0.513166667,0.520333333,0.526666667,0.531666667,0.5345,0.531666667,0.532833333,0.532666667,0.532333333,0.535,0.5418333329999999,0.542666667,0.547,0.55,0.548166667,0.551333333,0.5545,0.5611666670000001,0.5625,0.5695,0.5691666670000001,0.571333333,0.5785,0.5851666670000001,0.598166667,0.607,0.6125,0.6103333329999999,0.6105
tmi15,0.52,0.5247777779999999,0.530444444,0.532666667,0.535333333,0.5377777779999999,0.539111111,0.540444444,0.541666667,0.542555556,0.544555556,0.543333333,0.546888889,0.558333333,0.5635555560000001,0.564777778,0.567666667,0.571555556,0.5734444439999999,0.580333333,0.586888889,0.5912222220000001,0.595111111,0.598666667,0.602666667,0.607111111,0.613,0.6166666670000001,0.622222222
tmi20,0.5275,0.5315,0.536833333,0.5395833329999999,0.5409166670000001,0.5408333329999999,0.5405,0.542,0.543416667,0.548083333,0.552166667,0.556083333,0.558083333,0.567583333,0.5731666670000001,0.5791666670000001,0.5835,0.58575,0.5865,0.588166667,0.5920000000000001,0.596916667,0.603666667,0.6104166670000001,0.617,0.619833333,0.623083333,0.6236666670000001,0.624416667
tmi25,0.532,0.534133333,0.5388,0.5414,0.545666667,0.547666667,0.551266667,0.5519333329999999,0.553533333,0.5569333329999999,0.5608,0.5652666670000001,0.5709333329999999,0.5792,0.580866667,0.5848,0.5896,0.5944666670000001,0.598333333,0.602533333,0.6052,0.6082,0.611866667,0.614533333,0.618,0.6216666670000001,0.626266667,0.629,0.6322
tmi30,0.5275,0.5317222220000001,0.537444444,0.539555556,0.541277778,0.543444444,0.546166667,0.550111111,0.5543888889999999,0.557111111,0.559888889,0.561777778,0.5641666670000001,0.575833333,0.580444444,0.5845,0.587833333,0.59,0.591611111,0.593666667,0.5955,0.5992777779999999,0.603555556,0.6083333329999999,0.613444444,0.6176666670000001,0.623111111,0.626166667,0.630055556
tmx,0.666666667,0.6366666670000001,0.591666667,0.575,0.6366666670000001,0.643333333,0.671666667,0.706666667,0.708333333,0.695,0.686666667,0.663333333,0.655,0.561666667,0.6183333329999999,0.67,0.625,0.625,0.671666667,0.718333333,0.718333333,0.673333333,0.6466666670000001,0.701666667,0.695,0.696666667,0.665,0.731666667,0.7416666670000001
tmx5,0.6166666670000001,0.6236666670000001,0.6466666670000001,0.673333333,0.685,0.693666667,0.6920000000000001,0.681666667,0.673666667,0.669666667,0.6446666670000001,0.6356666670000001,0.6386666670000001,0.642,0.662,0.671666667,0.681333333,0.685666667,0.691666667,0.687,0.682666667,0.6809999999999999,0.698,0.706,0.714333333,0.721,0.720666667,0.722,0.723
tmx10,0.655166667,0.657833333,0.664166667,0.6735,0.677333333,0.669166667,0.663833333,0.660166667,0.651833333,0.644833333,0.643333333,0.648833333,0.655166667,0.6668333329999999,0.6745,0.677166667,0.6811666670000001,0.6918333329999999,0.698833333,0.700666667,0.701833333,0.700833333,0.71,0.7145,0.724833333,0.7343333329999999,0.7423333329999999,0.7383333329999999,0.732
tmx15,0.651666667,0.650444444,0.655666667,0.659,0.658222222,0.660111111,0.663222222,0.664,0.661666667,0.658444444,0.659444444,0.661555556,0.664333333,0.6798888890000001,0.687777778,0.691777778,0.694333333,0.701888889,0.706888889,0.7122222220000001,0.7171111109999999,0.721888889,0.724888889,0.723333333,0.721,0.723333333,0.726,0.728555556,0.7283333329999999
tmx20,0.64925,0.653333333,0.659666667,0.6645833329999999,0.665083333,0.6679999999999999,0.669166667,0.668666667,0.6665,0.668333333,0.671083333,0.67475,0.6785,0.690666667,0.699666667,0.70575,0.71175,0.7150833329999999,0.7154166670000001,0.7125,0.713166667,0.71475,0.720916667,0.72275,0.727166667,0.7293333329999999,0.731166667,0.732583333,0.734666667
tmx25,0.6577333329999999,0.660066667,0.664266667,0.6678666670000001,0.671666667,0.6756,0.6782,0.679133333,0.677333333,0.6790666670000001,0.681466667,0.686866667,0.692333333,0.700733333,0.7024,0.704866667,0.708066667,0.713866667,0.716533333,0.7191333329999999,0.72,0.7211333329999999,0.725666667,0.728933333,0.729733333,0.7323333329999999,0.735066667,0.738266667,0.740933333
tmx30,0.649388889,0.652888889,0.6577222220000001,0.662888889,0.6637777779999999,0.666944444,0.669444444,0.6725,0.675277778,0.6769444440000001,0.677111111,0.6776111109999999,0.6777777779999999,0.6878333329999999,0.6918333329999999,0.695611111,0.699444444,0.7020000000000001,0.7049444440000001,0.7071111109999999,0.7070000000000001,0.709944444,0.712833333,0.7165,0.7202777779999999,0.724777778,0.730611111,0.7344444440000001,0.737888889
landuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
