,2012-08-29,2012-08-28,2012-08-27,2012-08-26,2012-08-25,2012-08-24,2012-08-23,2012-08-22,2012-08-21,2012-08-20,2012-08-19,2012-08-18,2012-08-17,2012-08-16,2012-08-15,2012-08-14,2012-08-13,2012-08-12,2012-08-11,2012-08-10,2012-08-09,2012-08-08,2012-08-07,2012-08-06,2012-08-05,2012-08-04,2012-08-03,2012-08-02,2012-08-01,2012-07-31,2012-07-30
tav5,0.684,0.674333333,0.655,0.647333333,0.6459999999999999,0.661333333,0.675666667,0.693666667,0.696,0.692666667,0.688666667,0.686666667,0.677333333,0.684,0.694666667,0.703333333,0.712666667,0.732,0.7443333329999999,0.7606666670000001,0.769,0.774333333,0.774333333,0.7726666670000001,0.7636666670000001,0.753,0.7456666670000001,0.7373333329999999,0.727666667,0.723666667,0.722666667
tav10,0.672666667,0.675,0.674333333,0.671666667,0.669333333,0.675,0.6811666670000001,0.6855,0.69,0.693666667,0.696,0.699666667,0.704666667,0.714166667,0.727666667,0.736166667,0.7435,0.753166667,0.7585,0.762166667,0.7609999999999999,0.76,0.755833333,0.750166667,0.7436666670000001,0.737833333,0.732666667,0.727833333,0.722,0.719166667,0.714833333
tav15,0.6779999999999999,0.6788888890000001,0.675333333,0.6757777779999999,0.6777777779999999,0.684444444,0.691666667,0.701,0.7081111109999999,0.716,0.720333333,0.724555556,0.727888889,0.733666667,0.739666667,0.741777778,0.744222222,0.7478888890000001,0.748222222,0.7493333329999999,0.748222222,0.7465555559999999,0.7433333329999999,0.738888889,0.7340000000000001,0.727555556,0.719555556,0.714666667,0.708333333,0.7002222220000001,0.690666667
tav20,0.684333333,0.687333333,0.6895,0.692916667,0.6985,0.705583333,0.712333333,0.719333333,0.72425,0.727916667,0.7285,0.729833333,0.73025,0.732166667,0.735666667,0.737,0.738083333,0.7405,0.74025,0.7406666670000001,0.737916667,0.73325,0.729583333,0.7244166670000001,0.7160833329999999,0.70625,0.6995,0.695666667,0.690333333,0.68575,0.6835
tav25,0.7012666670000001,0.704733333,0.706466667,0.708866667,0.711533333,0.715066667,0.7190000000000001,0.722933333,0.724933333,0.727066667,0.7273333329999999,0.7278,0.727866667,0.7290000000000001,0.7314666670000001,0.731,0.7291333329999999,0.730066667,0.7284,0.725,0.7188,0.714466667,0.7114,0.7068,0.701333333,0.6974,0.6942666670000001,0.690866667,0.6866,0.681133333,0.677666667
tav30,0.6940555559999999,0.695444444,0.695888889,0.696333333,0.6979444440000001,0.700666667,0.7035,0.706666667,0.7081666670000001,0.709666667,0.709555556,0.708722222,0.706611111,0.706888889,0.707722222,0.7051666670000001,0.701333333,0.700277778,0.699333333,0.698,0.695,0.692888889,0.6905,0.687222222,0.6831666670000001,0.677277778,0.6728888890000001,0.669444444,0.665277778,0.662666667,0.659055556
",tmi",0.615,0.615,0.656666667,0.656666667,0.611666667,0.601666667,0.601666667,0.586666667,0.635,0.645,0.678333333,0.683333333,0.658333333,0.625,0.6216666670000001,0.635,0.615,0.6133333329999999,0.66,0.671666667,0.691666667,0.68,0.695,0.72,0.715,0.716666667,0.708333333,0.696666667,0.69,0.691666667,0.6283333329999999
tmi5,0.6283333329999999,0.6256666670000001,0.611666667,0.6073333329999999,0.614,0.6293333329999999,0.6456666670000001,0.66,0.6579999999999999,0.653333333,0.6446666670000001,0.631,0.622,0.629,0.639,0.650333333,0.663333333,0.679666667,0.691666667,0.700333333,0.705333333,0.711,0.711333333,0.705333333,0.700666667,0.6829999999999999,0.677,0.670333333,0.663333333,0.655666667,0.661333333
tmi10,0.628833333,0.6356666670000001,0.635833333,0.6326666670000001,0.6336666670000001,0.637,0.638333333,0.6409999999999999,0.6435,0.646166667,0.6475,0.647166667,0.650833333,0.660333333,0.669666667,0.6778333329999999,0.6871666670000001,0.6955,0.6985,0.7005,0.6941666670000001,0.6940000000000001,0.6908333329999999,0.684333333,0.6781666670000001,0.672166667,0.6688333329999999,0.666333333,0.662166667,0.658333333,0.657166667
tmi15,0.6341111110000001,0.6341111110000001,0.631222222,0.631444444,0.635444444,0.641444444,0.6466666670000001,0.653888889,0.659555556,0.664222222,0.6667777779999999,0.668444444,0.6709999999999999,0.675333333,0.68,0.679555556,0.683777778,0.6871111109999999,0.686777778,0.685555556,0.683222222,0.6828888890000001,0.681333333,0.676555556,0.672444444,0.6657777779999999,0.660111111,0.658111111,0.652888889,0.6446666670000001,0.640555556
tmi20,0.638166667,0.641416667,0.643333333,0.6465,0.651666667,0.657416667,0.66275,0.66825,0.6709999999999999,0.673333333,0.6708333329999999,0.670583333,0.6708333329999999,0.672333333,0.6739166670000001,0.675,0.6779999999999999,0.680916667,0.680333333,0.679416667,0.675666667,0.6728333329999999,0.671416667,0.6659999999999999,0.658666667,0.651166667,0.645333333,0.641166667,0.6365833329999999,0.6316666670000001,0.63
tmi25,0.6516,0.655333333,0.656933333,0.658266667,0.661466667,0.662533333,0.6656,0.668666667,0.669466667,0.6698,0.668933333,0.6686,0.669133333,0.6700666670000001,0.671333333,0.6706,0.670933333,0.6730666670000001,0.671133333,0.667,0.662,0.658466667,0.6552,0.650333333,0.645466667,0.6406,0.6366666670000001,0.6332,0.628066667,0.623866667,0.623066667
tmi30,0.644222222,0.6446666670000001,0.645388889,0.645611111,0.647055556,0.6487777779999999,0.650611111,0.653555556,0.6547777779999999,0.654888889,0.654055556,0.651833333,0.650666667,0.652055556,0.6517222220000001,0.6495,0.647888889,0.647166667,0.645611111,0.643166667,0.639888889,0.637055556,0.634222222,0.630555556,0.625444444,0.621111111,0.617777778,0.6156666670000001,0.612166667,0.609444444,0.607444444
tmx,0.7383333329999999,0.7466666670000001,0.798333333,0.791666667,0.745,0.691666667,0.678333333,0.66,0.731666667,0.705,0.77,0.7383333329999999,0.783333333,0.74,0.701666667,0.76,0.783333333,0.715,0.7616666670000001,0.7333333329999999,0.811666667,0.808333333,0.831666667,0.84,0.846666667,0.845,0.838333333,0.841666667,0.836666667,0.798333333,0.776666667
tmx5,0.7546666670000001,0.741,0.713333333,0.701333333,0.693333333,0.7090000000000001,0.721,0.7456666670000001,0.7473333329999999,0.7466666670000001,0.7446666670000001,0.7536666670000001,0.74,0.7443333329999999,0.7506666670000001,0.7609999999999999,0.7659999999999999,0.789333333,0.805,0.827666667,0.834333333,0.840333333,0.842333333,0.841666667,0.8320000000000001,0.818333333,0.809666667,0.800333333,0.790333333,0.789,0.792
tmx10,0.731833333,0.731,0.7295,0.724333333,0.72,0.726833333,0.7373333329999999,0.742833333,0.745833333,0.7486666670000001,0.752833333,0.759833333,0.7646666670000001,0.774666667,0.789166667,0.797666667,0.8031666670000001,0.8158333329999999,0.823333333,0.829833333,0.826333333,0.825,0.821333333,0.816,0.8105,0.8051666670000001,0.800666667,0.7928333329999999,0.785666667,0.783166667,0.780833333
tmx15,0.7361111109999999,0.7385555559999999,0.733,0.731,0.730222222,0.738222222,0.7468888890000001,0.7583333329999999,0.7655555559999999,0.775,0.78,0.786666667,0.7905555559999999,0.797,0.803444444,0.804555556,0.805333333,0.810666667,0.812333333,0.816222222,0.814888889,0.813888889,0.809333333,0.804333333,0.799444444,0.793333333,0.783666667,0.7759999999999999,0.769222222,0.760777778,0.7490000000000001
tmx20,0.7423333329999999,0.745416667,0.747083333,0.7495,0.754583333,0.76225,0.77025,0.779333333,0.7845833329999999,0.78925,0.7895833329999999,0.792416667,0.7929999999999999,0.795333333,0.7998333329999999,0.801416667,0.8019166670000001,0.804333333,0.8045,0.8065,0.803583333,0.7978333329999999,0.792583333,0.787333333,0.7785833329999999,0.766333333,0.758833333,0.754,0.748416667,0.743416667,0.741083333
tmx25,0.760733333,0.7644,0.766133333,0.767933333,0.770066667,0.773466667,0.778133333,0.7835333329999999,0.7857333329999999,0.7892,0.7900666670000001,0.792266667,0.791466667,0.792466667,0.795333333,0.7950666670000001,0.791466667,0.791933333,0.7908666670000001,0.7884,0.779933333,0.775133333,0.7716666670000001,0.767066667,0.761133333,0.7565333329999999,0.754133333,0.750933333,0.7482,0.7408,0.736666667
tmx30,0.752777778,0.753777778,0.7536666670000001,0.753777778,0.755166667,0.7585,0.762277778,0.7667222220000001,0.767777778,0.769777778,0.7698888890000001,0.770388889,0.767388889,0.7669444440000001,0.768055556,0.765111111,0.759,0.758111111,0.7575555559999999,0.757277778,0.7535,0.7508888890000001,0.7491111109999999,0.7465,0.743888889,0.736166667,0.730666667,0.726333333,0.721944444,0.720333333,0.7170000000000001
landuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
