,2013-04-29,2013-04-30,2013-05-01,2013-05-02,2013-05-03,2013-05-04,2013-05-05,2013-05-06,2013-05-07,2013-05-08,2013-05-09,2013-05-10,2013-05-11,2013-05-12,2013-05-13,2013-05-14,2013-05-15,2013-05-16,2013-05-17,2013-05-18,2013-05-19,2013-05-20,2013-05-21,2013-05-22,2013-05-23,2013-05-24,2013-05-25,2013-05-26,2013-05-27,2013-05-28
0,0.51,0.6759999999999999,0.488,0.524,0.6709999999999999,0.648,0.581,0.518,0.54,0.414,0.336,0.5529999999999999,0.893,0.555,0.613,0.45,0.469,0.57,0.33299999999999996,0.366,0.628,0.809,0.76,0.433,0.494,0.593,0.589,0.496,0.45899999999999996,0.804
1,0.0,0.07,0.0,0.003333333,0.003333333,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333,0.073333333,0.0,0.003333333,0.0,0.0,0.0,0.0,0.0,0.048333333,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18833333300000002
2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.5166666670000001,0.475,0.47333333299999997,0.47,0.456666667,0.46,0.48166666700000005,0.488333333,0.493333333,0.561666667,0.573333333,0.551666667,0.483333333,0.548333333,0.568333333,0.61,0.586666667,0.573333333,0.6166666670000001,0.586666667,0.545,0.526666667,0.49,0.545,0.578333333,0.6183333329999999,0.605,0.661666667,0.648333333,0.578333333
4,0.61,0.545,0.575,0.56,0.535,0.553333333,0.576666667,0.593333333,0.605,0.695,0.686666667,0.6333333329999999,0.518333333,0.663333333,0.625,0.696666667,0.671666667,0.656666667,0.721666667,0.693333333,0.6216666670000001,0.6083333329999999,0.558333333,0.66,0.681666667,0.7533333329999999,0.708333333,0.78,0.723333333,0.6266666670000001
5,0.42166666700000005,0.4,0.378333333,0.395,0.4,0.4,0.405,0.40333333299999996,0.381666667,0.44833333299999995,0.46166666700000003,0.495,0.423333333,0.433333333,0.523333333,0.545,0.533333333,0.51,0.505,0.5116666670000001,0.47833333299999997,0.47666666700000004,0.451666667,0.42,0.48166666700000005,0.5066666670000001,0.5116666670000001,0.553333333,0.596666667,0.545
6,0.512,0.593,0.5820000000000001,0.506,0.5975,0.6595,0.6145,0.5495,0.529,0.47700000000000004,0.375,0.4445,0.723,0.7240000000000001,0.584,0.5315,0.4595,0.5195,0.4515,0.3495,0.49700000000000005,0.7185,0.7845,0.5965,0.4635,0.5435,0.591,0.5425,0.4775,0.6315
7,0.0,0.035,0.035,0.0016666670000000001,0.003333333,0.0016666670000000001,0.0,0.0,0.0,0.0,0.0,0.004166667,0.040833333,0.036666667,0.0016666670000000001,0.0016666670000000001,0.0,0.0,0.0,0.0,0.024166667000000003,0.056666667000000004,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.094166667
8,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9,0.49,0.495833333,0.47416666700000004,0.47166666700000004,0.46333333299999996,0.45833333299999995,0.47083333299999997,0.485,0.490833333,0.5275,0.5675,0.5625,0.5175,0.515833333,0.558333333,0.589166667,0.598333333,0.58,0.595,0.601666667,0.5658333329999999,0.535833333,0.5083333329999999,0.5175,0.561666667,0.598333333,0.611666667,0.6333333329999999,0.655,0.6133333329999999
10,0.5841666670000001,0.5775,0.56,0.5675,0.5475,0.544166667,0.565,0.585,0.599166667,0.65,0.6908333329999999,0.66,0.575833333,0.590833333,0.644166667,0.660833333,0.6841666670000001,0.664166667,0.6891666670000001,0.7075,0.6575,0.615,0.583333333,0.609166667,0.6708333329999999,0.7175,0.730833333,0.744166667,0.7516666670000001,0.675
11,0.40416666700000003,0.41083333299999997,0.389166667,0.386666667,0.3975,0.4,0.4025,0.40416666700000003,0.3925,0.415,0.455,0.47833333299999997,0.45916666700000003,0.428333333,0.47833333299999997,0.534166667,0.539166667,0.5216666670000001,0.5075,0.5083333329999999,0.495,0.4775,0.46416666700000003,0.435833333,0.45083333299999995,0.494166667,0.509166667,0.5325,0.575,0.5708333329999999
12,0.524666667,0.566666667,0.5579999999999999,0.562666667,0.561,0.6143333329999999,0.6333333329999999,0.582333333,0.546333333,0.49066666700000006,0.43,0.434333333,0.594,0.667,0.687,0.539333333,0.5106666670000001,0.496333333,0.45733333299999995,0.423,0.442333333,0.601,0.7323333329999999,0.667333333,0.562333333,0.5066666670000001,0.558666667,0.559333333,0.5146666670000001,0.586333333
